,0
0,1221
1,777
2,132
3,911
4,232
5,172
6,590
7,1075
8,44
9,764
10,758
11,1783
12,928
13,1544
14,285
15,494
16,403
17,907
18,755
19,833
20,1180
21,250
22,1646
23,1044
24,75
25,1828
26,144
27,377
28,1493
29,1601
30,1864
31,1425
32,570
33,253
34,178
35,119
36,1545
37,955
38,1042
39,1461
40,1312
41,894
42,1362
43,307
44,1904
45,375
46,1863
47,1720
48,791
49,408
50,101
51,850
52,626
53,720
54,1867
55,143
56,995
57,336
58,1530
59,1281
60,461
61,882
62,1355
63,1670
64,693
65,565
66,1508
67,531
68,1224
69,1803
70,392
71,1262
72,51
73,1683
74,1457
75,1236
76,879
77,1717
78,620
79,1257
80,196
81,991
82,840
83,429
84,575
85,835
86,1309
87,1058
88,1122
89,1350
90,1474
91,1261
92,6
93,1342
94,1091
95,691
96,925
97,861
98,1214
99,1442
100,1559
101,315
102,785
103,209
104,469
105,381
106,1497
107,1843
108,471
109,1575
110,674
111,1289
112,1194
113,1854
114,290
115,321
116,1435
117,1013
118,173
119,1820
120,1697
121,960
122,1718
123,1141
124,347
125,1322
126,0
127,1789
128,972
129,572
130,1527
131,595
132,1248
133,557
134,498
135,926
136,360
137,1728
138,1667
139,1124
140,1010
141,930
142,1298
143,1056
144,1356
145,916
146,1702
147,1035
148,1805
149,1303
150,149
151,751
152,1100
153,1827
154,804
155,1
156,661
157,1756
158,1092
159,1749
160,64
161,842
162,95
163,1101
164,1446
165,1769
166,549
167,35
168,641
169,1216
170,536
171,1526
172,602
173,358
174,371
175,1691
176,1663
177,42
178,1320
179,1290
180,591
181,1279
182,513
183,140
184,830
185,922
186,1586
187,1740
188,934
189,938
190,28
191,1213
192,378
193,1254
194,1202
195,1914
196,915
197,836
198,914
199,1283
200,899
201,1724
202,952
203,1441
204,878
205,309
206,77
207,1131
208,1083
209,276
210,1481
211,1502
212,543
213,621
214,18
215,870
216,569
217,889
218,689
219,1149
220,639
221,892
222,1631
223,906
224,345
225,558
226,3
227,1458
228,745
229,603
230,1357
231,1622
232,1570
233,1136
234,1306
235,1503
236,880
237,1785
238,102
239,1078
240,60
241,425
242,887
243,1700
244,1364
245,25
246,1671
247,1427
248,1327
249,1066
250,491
251,545
252,202
253,673
254,753
255,1523
256,1329
257,1532
258,187
259,837
260,1005
261,1856
262,1703
263,434
264,1766
265,1892
266,642
267,633
268,1842
269,703
270,328
271,301
272,1513
273,1181
274,592
275,721
276,530
277,718
278,1896
279,1794
280,881
281,211
282,514
283,391
284,1412
285,784
286,1615
287,40
288,184
289,1808
290,1201
291,1421
292,476
293,268
294,1332
295,241
296,407
297,728
298,1162
299,88
300,114
301,1824
302,1707
303,1247
304,1285
305,1590
306,1796
307,1834
308,71
309,146
310,1369
311,1483
312,48
313,359
314,1725
315,1113
316,487
317,834
318,1041
319,1825
320,1033
321,1211
