,0
0,368
1,518
2,178
3,107
4,1195
5,1200
6,202
7,1728
8,1151
9,957
10,1739
11,1376
12,1063
13,911
14,627
15,1820
16,948
17,1344
18,900
19,1700
20,1127
21,1309
22,11
23,992
24,1141
25,1495
26,716
27,1635
28,1715
29,849
30,1599
31,657
32,212
33,804
34,1167
35,852
36,1615
37,26
38,908
39,417
40,1825
41,540
42,1183
43,270
44,293
45,173
46,1741
47,329
48,124
49,1452
50,149
51,1312
52,1433
53,1242
54,1582
55,106
56,1404
57,676
58,205
59,835
60,1345
61,1474
62,1460
63,241
64,1034
65,1032
66,1316
67,411
68,737
69,243
70,1597
71,811
72,827
73,1646
74,1826
75,1210
76,1807
77,276
78,727
79,970
80,1274
81,355
82,646
83,637
84,1687
85,1891
86,283
87,543
88,342
89,1521
90,1082
91,145
92,1189
93,920
94,1035
95,1113
96,1600
97,1422
98,1573
99,1062
100,1552
101,1339
102,1539
103,1247
104,1289
105,440
106,1691
107,151
108,395
109,1683
110,1329
111,1644
112,1740
113,1469
114,45
115,521
116,569
117,409
118,344
119,1357
120,406
121,313
122,841
123,1795
124,1180
125,1542
126,1692
127,29
128,1303
129,658
130,821
131,353
132,1446
133,317
134,929
135,1510
136,801
137,1706
138,1085
139,1079
140,1327
141,1421
142,1
143,577
144,818
145,940
146,319
147,1362
148,123
149,1190
150,1530
151,782
152,710
153,1124
154,612
155,597
156,1350
157,1336
158,860
159,813
160,1130
161,1584
162,1359
163,1417
164,790
165,1326
166,60
167,532
168,1185
169,792
170,312
171,892
172,615
173,420
174,1159
175,1420
176,1662
177,1275
178,1707
179,231
180,452
181,1238
182,1864
183,1757
184,554
185,522
186,1775
187,1106
188,526
189,764
190,872
191,1261
192,629
193,1028
194,1192
195,454
196,1266
197,653
198,870
199,635
200,1544
201,735
202,340
203,1560
204,225
205,502
206,1774
207,1508
208,1318
209,1108
210,1873
211,562
212,1892
213,578
214,661
215,984
216,253
217,1236
218,1243
219,732
220,386
221,601
222,715
223,847
224,137
225,109
226,1160
227,688
228,755
229,1824
230,878
231,1056
232,232
233,247
234,1532
235,1711
236,1264
237,1649
238,558
239,711
240,979
241,1656
242,328
243,364
244,840
245,779
246,224
247,506
248,1100
249,1227
250,318
251,679
252,1250
253,1717
254,691
255,331
256,1598
257,724
258,744
259,586
260,211
261,882
262,1591
263,1676
264,1828
265,229
266,1231
267,775
268,748
269,1218
270,132
271,1425
272,791
273,1320
274,1749
275,18
276,1651
277,996
278,641
279,886
280,786
281,1523
282,1426
283,1170
284,935
285,1412
286,1260
287,1546
288,1831
289,1042
290,982
291,1112
292,56
293,998
294,234
295,1300
296,16
297,221
298,466
299,373
300,259
301,1374
302,678
303,121
304,1594
305,43
306,1051
307,740
308,553
309,206
310,1882
311,81
312,707
313,1630
314,1370
315,574
316,561
317,1472
318,1284
319,802
320,150
321,1907
322,1549
323,918
324,1872
325,1883
326,1408
327,1583
328,729
329,1654
330,1217
331,1107
332,767
333,255
334,898
335,1103
336,1632
337,1693
338,1064
339,459
340,163
341,1014
342,1296
343,1511
344,1294
345,1118
346,496
347,1419
348,83
349,1295
350,1390
351,901
352,1501
353,1436
354,168
355,495
356,1418
357,846
358,564
359,1304
360,805
361,1184
362,1614
363,1587
364,1678
365,520
366,1360
367,1850
368,1037
369,1716
370,1388
371,122
372,111
373,398
374,1507
375,1278
376,851
377,457
378,5
379,1147
380,1859
381,1890
