,0
0,1034
1,241
2,411
3,87
4,1671
5,177
6,318
7,705
8,976
9,1220
10,1062
11,298
12,313
13,124
14,452
15,1346
16,749
17,1362
18,145
19,583
20,136
21,969
22,1846
23,1046
24,1169
25,1016
26,1891
27,882
28,1562
29,1707
30,803
31,396
32,569
33,1729
34,1366
35,1175
36,392
37,1776
38,1591
39,815
40,329
41,119
42,550
43,934
44,154
45,1532
46,1795
47,1514
48,271
49,1843
50,633
51,58
52,1446
53,838
54,434
55,1579
56,1699
57,319
58,1337
59,625
60,609
61,1285
62,1748
63,1022
64,1578
65,1448
66,1144
67,1274
68,1353
69,793
70,739
71,1526
72,576
73,1784
74,116
75,1696
76,180
77,1624
78,412
79,868
80,1653
81,1200
82,1832
83,1586
84,541
85,1300
86,737
87,1063
88,1429
89,325
90,1195
91,1092
92,1422
93,353
94,103
95,437
96,1122
97,1252
98,1450
99,1856
100,230
101,1024
102,1102
103,395
104,487
105,671
106,1203
107,1266
108,649
109,1269
110,1620
111,1412
112,439
113,1181
114,113
115,1459
116,724
117,1355
118,821
119,539
120,192
121,1439
122,1910
123,693
124,928
125,677
126,622
127,1153
128,1176
129,1512
130,196
131,840
132,1833
133,1123
134,1756
135,1029
136,360
137,709
138,1726
139,1828
140,406
141,407
142,88
143,923
144,771
145,1085
146,1302
147,343
148,1667
149,347
150,1777
151,627
152,504
153,1245
154,526
155,769
156,1668
157,998
158,759
159,733
160,37
161,1183
162,872
163,1402
164,179
165,732
166,942
167,922
168,653
169,489
170,1227
171,646
172,808
173,413
174,658
175,1746
176,1482
177,1898
178,247
179,491
180,1352
181,1222
182,1056
183,476
184,1420
185,676
186,482
187,300
188,1517
189,657
190,397
191,358
192,1035
193,1376
194,1515
195,1157
196,1120
197,1314
198,1447
199,1216
200,1525
201,748
202,744
203,1306
204,730
205,1480
206,970
207,1651
208,1080
209,1065
210,1761
211,92
212,380
213,913
214,1674
215,44
216,1475
217,512
218,1108
219,1283
220,766
221,906
222,322
223,151
224,1423
225,1250
226,656
