,0
0,1512
1,242
2,131
3,943
4,1109
5,704
6,1263
7,58
8,1743
9,1516
10,249
11,1379
12,778
13,535
14,580
15,116
16,1358
17,1710
18,1874
19,245
20,1861
21,876
22,218
23,747
24,675
25,213
26,1454
27,1846
28,628
29,389
30,1199
31,832
32,228
33,1237
34,41
35,1086
36,723
37,1270
38,1072
39,1126
40,644
41,1182
42,1052
43,912
44,1144
45,1272
46,1439
47,478
48,136
49,87
50,505
51,774
52,1029
53,291
54,1222
55,263
56,1392
57,1117
58,700
59,863
60,127
61,1087
62,990
63,1314
64,477
65,1018
66,1888
67,1727
68,1177
69,1340
70,662
71,273
72,332
73,180
74,458
75,1764
76,1696
77,546
78,566
79,1536
80,988
81,1065
82,961
83,539
84,1125
85,1036
86,1153
87,771
88,397
89,1742
90,783
91,816
92,1768
93,1095
94,157
95,334
96,1187
97,651
98,1349
99,969
100,384
101,1729
102,169
103,105
104,80
105,1848
106,437
107,719
108,20
109,326
110,885
111,230
112,431
113,1482
114,694
115,1174
116,770
117,1830
118,608
119,1385
120,1169
121,113
122,489
123,524
124,766
125,1868
126,483
127,298
128,1071
129,542
130,1026
131,1139
132,15
133,638
134,789
135,855
136,138
137,1438
138,1220
139,1068
140,613
141,750
142,1053
143,913
144,1468
145,1577
146,278
147,1624
148,1732
149,1015
150,1672
151,17
152,873
153,8
154,517
155,1543
156,793
157,1554
158,265
159,1223
160,1245
161,1866
162,1650
163,931
164,1150
165,529
166,1840
167,757
168,1470
169,134
170,1176
171,191
172,1098
173,525
174,690
175,1099
176,1069
177,24
178,415
179,348
180,1265
181,656
182,1625
183,596
184,609
185,692
186,485
187,1346
188,1609
189,260
190,534
191,823
192,1748
193,1077
194,49
195,320
196,86
197,500
198,451
199,1477
200,555
201,1120
202,1802
203,1865
204,182
205,1172
206,769
207,1353
208,1158
209,1373
210,1660
211,161
212,781
213,339
214,446
215,325
216,236
217,1123
218,1205
219,463
220,1773
221,190
222,1770
223,1324
224,1674
225,104
226,207
227,448
228,1665
229,275
230,1229
231,126
232,210
233,1175
234,1080
235,527
236,1636
237,1881
238,503
239,89
240,1405
241,1361
242,1280
243,350
244,1608
245,1822
246,90
247,30
248,148
249,179
250,874
251,1681
252,1022
253,1889
254,1186
255,1726
256,1895
257,94
258,418
259,256
260,183
261,971
262,258
263,380
264,1791
265,699
266,1627
267,1230
268,1806
269,1688
270,287
271,428
272,576
273,1137
274,1423
275,1505
276,1898
277,470
278,1522
279,630
280,1555
281,1837
282,787
283,462
284,439
285,159
286,1535
287,815
288,67
289,853
290,1585
291,950
292,652
293,942
294,749
295,246
296,538
297,97
298,958
299,1031
300,447
301,1498
302,1246
303,1061
304,27
305,695
306,1852
307,1730
308,624
309,306
310,909
311,215
312,1055
313,1682
314,39
315,985
316,924
317,1389
318,436
319,1835
320,1074
321,1050
322,1403
323,72
324,47
325,645
326,1753
327,1146
328,949
329,936
330,1708
331,1628
332,1496
333,1401
334,55
335,393
336,722
337,1689
338,1818
339,1430
340,302
341,369
342,227
343,1156
344,1239
345,593
346,953
347,780
348,1443
349,1161
350,1132
351,1809
352,701
353,311
354,1731
355,438
356,897
357,426
358,198
359,1003
360,1531
361,634
362,1321
363,1378
364,472
365,1038
366,1138
367,1613
368,346
369,1851
370,1328
371,1618
372,1084
373,69
374,1135
375,875
376,296
377,1410
378,623
379,1819
380,1235
381,776
