,0
0,922
1,192
2,1756
3,1639
4,929
5,1649
6,1792
7,272
8,712
9,42
10,1215
11,640
12,85
13,527
14,1828
15,1732
16,1010
17,424
18,439
19,1865
20,1834
21,996
22,1423
23,799
24,1290
25,627
26,529
27,580
28,1120
29,1307
30,857
31,1611
32,525
33,1677
34,1774
35,662
36,1782
37,816
38,102
39,159
40,425
41,304
42,1772
43,1344
44,1783
45,131
46,1162
47,265
48,1108
49,1574
50,1914
51,1703
52,23
53,1635
54,586
55,1580
56,1749
57,146
58,1811
59,441
60,1387
61,720
62,1680
63,1318
64,526
65,1324
66,1186
67,12
68,378
69,165
70,1489
71,1303
72,287
73,615
74,1229
75,1191
76,523
77,1085
78,1794
79,1848
80,808
81,169
82,759
83,1738
84,1116
85,1011
86,868
87,1743
88,1125
89,1352
90,89
91,927
92,1556
93,1062
94,1486
95,804
96,236
97,245
98,1271
99,1056
100,559
101,1349
102,899
103,1510
104,1139
105,148
106,1090
107,1637
108,1513
109,112
110,1487
111,1559
112,1181
113,1005
114,617
115,26
116,1902
117,1735
118,463
119,739
120,375
121,1767
122,1757
123,1714
124,1359
125,71
126,86
127,1503
128,382
129,1242
130,1688
131,775
132,401
133,834
134,1674
135,488
136,1071
137,1231
138,249
139,1093
140,1337
141,714
142,359
143,921
144,104
145,1676
146,644
147,800
148,1211
149,1080
150,884
151,1638
152,979
153,1065
154,1729
155,536
156,1740
157,465
158,337
159,1309
160,366
161,741
162,1891
163,1230
164,1596
165,30
166,291
167,991
168,113
169,1266
170,1609
171,318
172,1646
173,75
174,1454
175,1412
176,603
177,820
178,1582
179,789
180,1128
181,811
182,532
183,1167
184,1188
185,1329
186,1013
187,149
188,1021
189,1268
190,955
191,414
192,326
193,234
194,538
195,151
196,783
197,721
198,1160
199,448
200,815
201,80
202,770
203,756
204,1797
205,1158
206,1261
207,1452
208,835
209,1484
210,1773
211,1274
212,852
213,691
214,1144
215,1527
216,134
217,220
218,1130
219,1316
220,256
221,882
222,516
223,1291
224,1824
225,911
226,818
227,1854
228,1141
229,1488
230,867
231,1047
232,1661
233,547
234,831
235,1343
236,827
237,930
238,452
239,913
240,853
241,870
242,1042
243,710
244,446
245,646
246,1400
247,1748
248,801
249,1029
250,1221
251,1405
252,395
253,1124
254,478
255,778
256,790
257,675
258,1227
259,180
260,374
261,1200
262,1751
263,1170
264,1421
265,616
266,1052
267,785
268,621
269,137
270,1474
271,402
272,76
273,990
274,15
275,906
276,1179
277,51
278,1770
279,19
280,1149
281,1263
282,60
283,1550
284,270
285,1836
286,1721
287,838
288,114
289,354
290,411
291,1345
292,787
293,648
294,1578
295,29
296,530
297,887
298,1223
299,726
300,642
301,225
302,1289
303,847
304,1830
305,1142
306,755
307,1190
308,1627
309,836
310,1855
311,243
312,1079
313,1697
314,1750
315,760
316,518
317,253
318,1768
319,480
320,1826
321,160
322,1625
323,58
324,515
325,779
326,1334
327,956
328,341
329,292
330,935
331,1434
332,1665
333,972
334,173
335,1351
336,601
337,1382
338,1473
339,133
340,1457
341,1482
342,1099
343,475
344,1365
345,1192
346,421
347,1219
348,1530
349,886
350,1516
351,534
352,1072
353,919
354,1593
355,21
356,1097
357,1330
358,1641
359,24
360,483
361,1775
362,442
363,576
364,961
365,167
366,826
367,1098
368,361
369,557
370,890
371,1033
372,535
373,1696
374,677
375,1707
376,384
377,417
378,661
379,428
380,562
381,388
382,1522
383,400
384,686
385,548
386,895
387,1440
388,195
389,48
390,709
391,283
392,997
393,54
394,230
395,977
396,317
397,390
398,567
399,519
400,1218
401,903
402,1425
403,1709
404,1437
405,1165
406,1644
407,1355
408,1133
409,1776
410,334
411,1205
412,1901
413,743
414,1744
415,1068
416,105
417,1656
418,1898
419,1302
420,925
421,1383
422,1407
423,186
424,1787
425,136
426,1505
427,1356
428,431
429,1858
430,1113
431,908
432,724
433,124
434,500
435,1827
436,1155
437,1114
438,348
439,1018
440,842
441,1369
442,807
443,90
444,1788
445,380
446,1391
447,1202
448,737
449,143
450,0
451,233
452,1101
453,363
454,588
455,732
456,1847
457,184
458,942
459,1460
460,1035
461,1793
462,1415
463,87
464,656
465,1245
466,1868
467,660
468,1225
469,1127
470,1565
471,840
472,1504
473,653
474,1491
475,742
476,328
477,1123
478,968
479,41
480,1717
481,945
482,1692
483,1077
484,251
485,1831
486,360
487,145
488,1555
489,610
490,1104
491,329
492,774
493,1442
494,232
495,1608
496,570
497,1636
498,1889
499,1059
500,403
501,331
502,144
503,1354
504,931
505,231
506,179
507,1251
508,1022
509,162
510,813
511,711
512,874
513,1546
514,123
515,749
516,748
517,313
518,1849
519,554
520,109
521,1306
522,940
523,1222
524,420
525,2
526,752
527,386
528,1204
529,948
530,984
531,1813
532,810
533,702
534,1353
535,798
536,1532
537,863
538,130
539,1444
540,971
541,16
542,1780
543,762
544,1662
545,578
546,975
547,6
548,1122
549,84
550,1650
551,240
552,1492
553,415
554,440
555,1706
556,1585
557,605
558,371
559,630
560,17
561,486
562,1737
563,1243
564,1840
565,1431
566,555
567,1213
568,437
569,1034
570,757
571,1718
572,1163
573,1244
574,1422
575,1771
576,242
577,409
578,1058
579,397
580,1169
581,1698
582,176
583,764
584,275
585,719
586,889
587,391
588,1500
589,1060
590,142
591,1633
592,202
593,1469
594,1109
595,1086
596,1070
597,1117
598,45
599,138
600,694
601,637
602,119
603,539
604,325
605,1112
606,761
607,106
608,1727
609,976
610,422
611,524
612,1904
613,544
614,1376
615,1906
616,1869
617,998
618,1150
619,550
620,1040
621,1687
622,1175
623,830
624,723
625,1599
626,885
627,1030
628,269
629,1429
630,1053
631,364
632,1426
633,1209
634,241
635,129
636,1741
637,1417
638,1201
639,957
640,1272
641,902
642,1558
643,320
644,916
645,1584
646,505
647,141
648,657
649,571
650,584
651,1069
652,910
653,744
654,1560
655,676
656,620
657,492
658,795
659,285
660,1048
661,194
662,599
663,1438
664,1796
665,1195
666,568
667,920
668,1194
669,894
670,1764
671,1377
672,542
673,1884
674,1694
675,1856
676,1036
677,217
678,781
679,1766
680,116
681,132
682,1450
683,1763
684,560
685,1758
686,546
687,1481
688,1063
689,1535
690,1300
691,204
692,1210
693,1817
694,429
695,1105
696,943
697,1837
698,94
699,915
700,1468
701,1131
702,1524
703,1523
704,613
705,1026
706,817
707,1857
708,413
709,946
710,294
711,1752
712,861
713,1312
714,1094
715,855
716,700
717,1247
718,986
719,157
720,1395
721,1795
722,602
723,278
724,1111
725,1573
726,989
727,1313
728,40
729,211
730,178
731,970
732,521
733,592
734,1598
735,1672
736,107
737,224
738,745
739,1140
740,205
741,191
742,1873
743,1591
744,115
745,1648
746,1606
747,469
748,844
749,332
750,20
751,336
752,1287
753,595
754,1220
755,1538
756,1719
757,514
758,1183
759,213
760,891
761,78
762,340
763,1470
764,1032
765,1723
766,1458
767,878
768,510
769,641
770,1145
771,1448
772,693
773,1361
774,268
775,1357
776,1134
777,1087
778,1288
779,305
780,1726
781,1825
782,3
783,1539
784,1542
785,25
786,1275
787,912
788,103
789,699
790,1197
791,552
792,367
793,1806
794,153
795,869
796,435
797,1189
798,832
799,1265
800,1420
801,1853
802,339
803,1317
804,507
805,418
806,1765
807,471
808,1461
809,298
810,952
811,704
812,1619
813,1270
814,1366
815,295
816,1866
817,1888
818,1336
819,1685
820,212
821,877
822,933
823,1533
824,963
825,1512
826,1176
827,1057
828,697
829,1683
830,449
831,1894
832,1119
833,458
834,1870
835,276
836,189
837,1520
838,1844
839,1187
840,1168
841,715
842,267
843,1250
844,784
845,49
846,1041
847,1622
848,625
849,57
850,597
851,782
852,1588
853,858
854,981
855,1739
856,247
857,1624
858,1554
859,316
860,1254
861,1178
862,312
863,1185
864,62
865,218
866,353
867,517
868,1785
869,277
870,1642
871,566
872,1807
873,307
874,352
875,1081
876,1808
877,1728
878,1236
879,1497
880,747
881,1895
882,892
883,1110
884,1715
885,766
886,342
887,44
888,1367
889,355
890,1342
891,1364
892,1569
893,1711
894,1842
895,1882
896,198
897,533
898,794
899,1907
900,1507
901,1173
902,398
903,1321
904,373
905,1031
906,773
907,701
908,1496
909,1328
910,939
911,511
912,1498
913,746
914,1276
915,1428
916,553
917,582
918,1161
919,1050
920,1786
921,1850
922,4
923,466
924,917
925,399
926,1054
927,1859
928,1541
929,1038
930,967
931,1368
932,306
933,508
934,436
935,93
936,898
937,91
938,1852
939,1014
940,802
941,1798
942,14
943,393
944,1879
945,1294
946,100
947,1049
948,1388
949,1341
950,459
951,1311
952,772
953,1708
954,1012
955,1004
956,121
957,598
958,1418
959,1876
960,528
961,1007
962,1296
963,1511
964,1912
965,59
966,1154
967,495
968,1235
969,1027
970,379
971,1282
972,614
973,1613
974,1509
975,281
976,1406
977,667
978,254
979,936
980,311
981,255
982,985
983,909
984,965
985,1603
986,564
987,1659
988,279
989,848
990,958
991,846
992,953
993,1310
994,941
995,1610
996,496
997,1132
998,150
999,1295
1000,168
1001,901
1002,1494
1003,1374
1004,70
1005,805
1006,1705
1007,1239
1008,896
1009,1284
1010,695
1011,1319
1012,1716
1013,467
1014,1762
1015,924
1016,447
1017,1398
1018,973
1019,1645
1020,206
1021,310
1022,1689
1023,34
1024,1055
1025,335
1026,768
1027,993
1028,1534
1029,725
1030,624
1031,1003
1032,663
1033,302
1034,457
1035,1531
1036,520
1037,851
1038,859
1039,1304
1040,1678
1041,1567
1042,221
1043,918
1044,226
1045,1872
1046,561
1047,1061
1048,163
1049,1403
1050,185
1051,1529
1052,1799
1053,1278
1054,1184
1055,1604
1056,1297
1057,932
1058,158
1059,713
1060,324
1061,659
1062,1899
1063,556
1064,1549
1065,1628
1066,1051
1067,897
1068,1121
1069,1877
1070,623
1071,1490
1072,776
1073,472
1074,1156
1075,1880
1076,1643
1077,1632
1078,1835
1079,1443
1080,563
1081,1621
1082,634
1083,632
1084,1551
1085,1360
1086,193
1087,581
1088,1479
1089,72
1090,1618
1091,128
1092,1135
1093,696
1094,323
1095,219
1096,1886
1097,875
1098,1564
1099,1413
1100,1375
1101,1171
1102,438
1103,327
1104,1499
1105,1409
1106,299
1107,39
1108,1594
1109,964
1110,1655
1111,387
1112,1103
1113,579
1114,9
1115,871
1116,1378
1117,1883
1118,740
1119,949
1120,1146
1121,98
1122,215
1123,1436
1124,1871
1125,1025
1126,814
1127,1652
1128,780
1129,645
1130,1587
1131,1810
1132,1878
1133,1476
1134,1305
1135,1753
1136,1809
1137,460
1138,1693
1139,97
1140,1208
1141,222
1142,1845
1143,593
1144,1246
1145,729
1146,1654
1147,1390
1148,27
1149,1790
1150,47
1151,708
