,0
0,1485
1,1384
2,1588
3,1578
4,1040
5,1756
6,902
7,937
8,220
9,444
10,1783
11,1097
12,512
13,889
14,1131
15,1256
16,1111
17,1399
18,465
19,62
20,925
21,374
22,1904
23,799
24,1853
25,359
26,838
27,702
28,294
29,1060
30,1719
31,443
32,1694
33,1306
34,899
35,1133
36,666
37,933
38,686
39,1638
40,1364
41,408
42,1181
43,1870
44,1209
45,1355
46,360
47,906
48,836
49,1204
50,1735
51,1352
52,946
53,1155
54,1586
55,1457
56,1738
57,1639
58,1760
59,884
60,1221
61,1459
62,709
63,1670
64,492
65,1101
66,203
67,421
68,798
69,1653
70,765
71,305
72,269
73,803
74,907
75,807
76,1122
77,606
78,1298
79,877
80,1206
81,316
82,25
83,1047
84,947
85,619
86,1444
87,1369
88,864
89,471
90,991
91,945
92,1473
93,442
94,1722
95,743
96,1215
97,693
98,845
99,88
100,1633
101,1191
102,268
103,480
104,1622
105,1793
106,1337
107,1758
108,1702
109,1565
110,1843
111,1391
112,1709
113,40
114,371
115,530
116,1219
117,1363
118,858
119,1607
120,424
121,139
122,75
123,1448
124,165
125,13
126,697
127,1836
128,763
129,1642
130,449
131,677
132,217
133,1486
134,976
135,356
136,621
137,622
138,536
139,1558
140,1351
141,1070
142,78
143,1228
144,739
145,1201
146,1856
147,144
148,1765
149,1104
150,307
151,146
152,1746
153,1114
154,1395
155,1602
156,1402
157,441
158,167
159,1202
160,1225
161,1559
162,1619
163,761
164,810
165,1751
166,759
167,997
168,129
169,1442
170,955
171,1211
172,1094
173,141
174,919
175,523
176,784
177,413
178,162
179,1771
180,486
181,1815
182,649
183,616
184,756
185,189
186,568
187,683
188,595
189,994
190,1354
191,1009
192,550
193,1194
194,1366
195,1188
196,114
197,868
198,1857
199,1776
200,552
201,77
202,519
203,963
204,916
205,891
206,1901
207,192
208,975
209,1562
210,869
211,1262
212,1286
213,1365
214,2
215,375
216,1834
217,1291
218,1464
219,599
220,1894
221,130
222,1475
223,85
224,559
225,610
226,1804
227,1571
228,82
229,926
230,833
231,1811
232,879
233,44
234,1134
235,643
236,1334
237,923
238,887
239,1611
240,354
241,214
242,292
243,1527
244,1059
245,1461
246,712
247,1752
248,590
249,1090
250,267
251,921
252,0
253,1458
254,826
255,1763
256,1637
257,1782
258,488
259,844
260,1429
261,1178
262,954
263,1593
264,1576
265,1168
266,660
267,1488
268,1827
269,510
270,1302
271,820
272,972
273,654
274,1372
275,345
276,754
277,809
278,171
279,808
280,1145
281,1580
282,1680
283,745
284,36
285,1450
286,1096
287,895
288,103
289,1504
290,367
291,119
292,1911
293,922
294,625
295,584
296,515
297,1893
298,614
299,1413
300,1880
301,659
302,1173
303,1878
304,193
305,533
306,93
307,1799
308,473
309,14
310,581
311,223
312,117
313,589
314,632
315,822
316,110
317,508
318,708
319,1509
320,98
321,1673
322,1311
323,379
324,445
325,1249
326,1341
327,175
328,1499
329,1208
330,696
331,91
332,238
333,967
334,1604
335,865
336,1621
337,416
338,1747
339,973
340,1007
341,281
342,257
343,158
344,1845
345,1371
346,843
347,4
348,327
349,1428
350,100
351,1551
352,226
353,299
354,399
355,128
356,279
357,1912
358,1886
359,964
360,1643
361,1810
362,1567
363,859
364,556
365,1479
366,185
367,663
368,219
369,34
370,324
371,1529
372,1368
373,814
374,1008
375,70
376,1528
377,1012
378,1406
379,1121
380,1786
381,387
