,0
0,403
1,602
2,640
3,1794
4,1317
5,1387
6,1661
7,1574
8,1383
9,1435
10,233
11,1750
12,1290
13,1136
14,1057
15,1058
16,425
17,1382
18,1914
19,429
20,1021
21,1010
22,390
23,102
24,1590
25,1520
26,1440
27,611
28,1575
29,6
30,1078
31,378
32,1533
33,1313
34,588
35,1307
36,977
37,186
38,475
39,308
40,862
41,1813
42,760
43,71
44,903
45,1497
46,1330
47,337
48,834
49,1489
50,1119
51,557
52,1254
53,1500
54,544
55,194
56,1698
57,400
58,1854
59,1129
60,986
61,57
62,1697
63,620
64,742
65,341
66,1407
67,1224
68,565
69,1232
70,1400
71,414
72,1592
73,1631
74,33
75,1737
76,272
77,952
78,336
79,721
80,1745
81,1772
82,1093
83,1343
84,1844
85,1335
86,570
87,1556
88,1251
89,170
90,21
91,401
92,1808
93,1766
94,1116
95,1465
96,42
97,927
98,160
99,549
100,1513
101,1869
102,910
103,1563
104,1803
105,435
106,648
107,164
108,642
109,499
110,1744
111,1244
112,112
113,1524
114,626
115,1780
116,1140
117,1105
118,1481
119,1067
120,143
121,547
122,295
123,1493
124,285
125,84
126,572
127,830
128,1356
129,204
130,1088
131,1623
132,1572
133,1301
134,1081
135,1281
136,382
137,890
138,240
139,1367
140,670
141,388
142,1703
143,1431
144,650
145,1723
146,1288
147,1041
148,1538
149,968
150,1849
151,1011
152,423
153,1259
154,1626
155,989
156,153
157,607
158,1179
159,1792
160,1569
161,1110
162,1800
163,956
164,1767
165,142
166,1721
167,1714
168,592
169,402
170,915
171,785
172,1162
173,277
174,51
175,1287
176,1548
177,1606
178,1013
179,981
180,1677
181,1503
182,1492
183,1902
184,1847
185,469
186,1755
187,1787
188,548
189,930
190,1437
191,1033
192,1453
193,720
194,1797
195,605
196,714
197,1163
198,762
199,857
200,617
201,995
202,960
203,1415
204,983
205,1785
206,391
207,861
208,800
209,1906
210,567
211,304
212,1641
213,842
214,867
215,1342
216,507
217,819
218,115
219,571
220,1842
221,468
222,795
223,365
224,251
225,894
226,1487
227,125
228,133
229,1896
230,718
231,361
232,484
233,514
234,1197
235,1884
236,741
237,366
238,828
239,1550
240,1377
241,1484
242,54
243,1005
244,689
245,573
246,516
247,726
248,560
249,1268
250,1467
251,1675
252,1867
253,1596
254,184
255,1796
256,1685
257,1271
258,1213
259,1023
260,1030
261,430
262,76
263,3
264,1142
265,195
266,1858
267,1115
268,1855
269,12
270,888
271,363
272,1718
273,1001
274,938
275,19
276,1456
277,1720
278,1817
279,1491
280,1267
281,831
282,603
283,176
284,28
285,321
286,1128
287,1165
288,23
289,1048
290,752
291,239
292,422
293,48
294,817
295,1434
296,1648
297,1049
298,1375
299,254
300,460
301,796
302,1876
303,1541
304,939
305,1148
306,1790
307,1645
308,1331
309,1652
310,511
311,7
312,310
313,1193
314,1409
315,9
316,965
317,1490
318,1276
319,1871
320,725
321,1561
322,1054
323,1655
324,1310
325,1171
326,1798
327,1762
328,563
329,1027
330,455
331,1154
332,323
333,1605
334,579
335,871
336,1282
337,528
338,1004
339,467
340,1705
341,1877
342,1398
343,248
344,746
345,932
346,1534
347,848
348,941
349,917
350,1494
351,222
352,794
353,582
354,1025
355,493
356,713
357,772
358,1610
359,687
360,59
361,993
362,1899
363,896
364,1319
365,1603
366,1476
367,1411
368,773
369,1595
370,1897
371,598
372,1297
373,1659
374,1781
375,1381
376,497
377,1879
378,1196
379,667
380,1305
381,1564
