,0
0,1124
1,1213
2,934
3,1832
4,427
5,190
6,231
7,1581
8,1447
9,1577
10,1813
11,672
12,392
13,32
14,37
15,1033
16,318
17,1895
18,1245
19,22
20,855
21,1474
22,1575
23,777
24,229
25,629
26,381
27,698
28,521
29,1426
30,1625
31,828
32,1347
33,1837
34,721
35,771
36,1157
37,329
38,733
39,1456
40,591
41,1517
42,1034
43,607
44,1896
45,1492
46,1179
47,1336
48,343
49,1185
50,737
51,1230
52,762
53,757
54,246
55,931
56,1144
57,127
58,1216
59,1915
60,213
61,87
62,1460
63,278
64,101
65,135
66,830
67,541
68,1635
69,11
70,1855
71,1523
72,1470
73,1340
74,1345
75,21
76,1812
77,1273
78,498
79,1685
80,1322
81,1423
82,404
83,586
84,64
85,952
86,890
87,560
88,290
89,585
90,1683
91,1698
92,1908
93,1560
94,1376
95,1885
96,1569
97,1574
98,138
99,209
100,147
101,476
102,1261
103,1120
104,120
105,216
106,1493
107,1386
108,1240
109,1383
110,1715
111,366
112,92
113,389
114,1497
115,1711
116,1036
117,1290
118,900
119,575
120,380
121,720
122,170
123,1699
124,837
125,234
126,350
127,1816
128,1085
129,1495
130,1167
131,535
132,1649
133,1914
134,1515
135,840
136,1727
137,1547
138,927
139,151
140,1648
141,620
142,1579
143,1075
144,572
145,383
146,1032
147,1183
148,1077
149,1029
150,670
151,546
152,1526
153,348
154,1647
155,1128
156,824
157,662
158,477
159,1170
160,1491
161,703
162,548
163,451
164,1248
165,102
166,1826
167,850
168,704
169,675
170,1203
171,1769
172,716
173,1339
174,1069
175,750
176,1066
177,948
178,764
179,1264
180,986
181,1744
182,728
183,505
184,506
185,319
186,235
187,172
188,1210
189,1283
190,1867
191,1533
192,1333
193,1743
194,726
195,370
196,1500
197,744
198,489
199,285
200,680
201,326
202,249
203,1703
204,1740
205,715
206,124
207,1158
208,1508
209,1030
210,396
211,187
212,1140
213,1780
214,435
215,1234
216,1525
217,431
218,1272
219,596
220,789
221,1190
222,755
223,718
224,500
225,727
226,602
227,1350
228,1726
229,570
230,1864
231,1757
232,827
233,1362
234,642
235,611
236,1801
237,134
238,1568
239,212
240,1274
241,1797
242,1270
243,265
244,475
245,1330
246,883
247,1045
248,1079
249,861
250,1884
251,1774
252,1222
253,1013
254,639
255,1258
256,1661
257,968
258,487
259,612
260,1252
261,1524
262,1471
263,788
264,1714
265,881
266,569
267,710
268,872
269,1088
270,1592
271,970
272,462
273,428
274,1078
275,38
276,1086
277,1881
278,16
279,1623
280,793
281,988
282,244
283,468
284,1425
285,1535
286,903
287,1713
288,1267
289,753
290,1254
291,514
292,107
293,422
294,1784
295,853
296,651
297,1105
298,1020
299,1015
300,276
301,1437
302,1720
303,1686
304,626
305,1452
306,509
307,1591
308,1674
309,627
310,524
311,888
312,1195
313,749
314,1392
315,1
316,792
317,724
318,1011
319,446
320,280
321,1634
322,1620
323,1110
324,692
325,1584
326,989
327,1102
328,1840
329,1353
330,1696
331,823
332,876
333,1768
334,1513
335,42
336,342
337,197
338,1902
339,1092
340,384
341,873
342,1280
343,439
344,286
345,386
346,1629
347,885
348,723
349,344
350,867
351,647
352,432
353,485
354,1681
355,992
356,1271
357,1109
358,608
359,1359
360,920
361,230
362,1510
363,558
364,24
365,690
366,1631
367,325
368,1483
369,1724
370,1770
371,1439
372,1227
373,341
374,1018
375,1233
376,1176
377,841
378,1367
379,1200
380,351
381,1160
382,782
383,1042
384,1417
385,1115
386,57
387,1808
388,1039
389,588
390,600
391,1073
392,1237
393,905
394,1676
395,818
396,394
397,592
398,405
399,635
400,1453
401,751
402,1053
403,1585
404,977
405,194
406,1736
407,673
408,143
409,1435
410,1833
411,545
412,1440
413,1646
414,644
415,1530
416,1688
417,1554
418,547
419,1000
420,1721
421,1063
422,1484
423,566
424,123
425,1538
426,1691
427,1415
428,33
429,795
430,140
431,1263
432,1598
433,358
434,1777
435,1238
436,1189
437,177
438,1112
439,1265
440,1098
441,291
442,1220
443,1081
444,679
445,935
446,959
447,372
448,1548
449,1866
450,176
451,12
452,630
453,1463
454,1356
455,1796
456,532
457,1346
458,1710
459,420
460,854
461,758
462,1546
463,671
464,1010
465,258
466,1099
467,86
468,1065
469,657
470,832
471,655
472,463
473,1555
474,1873
475,1482
476,363
477,930
478,312
479,1393
480,186
481,1626
482,340
483,1807
484,1214
485,1767
486,527
487,1563
488,183
489,1544
490,1137
491,52
492,19
493,1163
494,502
495,1048
496,664
497,863
498,1420
499,184
500,815
501,53
502,300
503,1789
504,337
505,1123
506,1324
507,1243
508,1536
509,1287
510,1068
511,94
512,1521
513,617
514,293
515,904
516,1275
517,1749
518,391
519,969
520,90
521,774
522,1058
523,1854
524,526
525,1706
526,516
527,1281
528,694
529,1251
530,237
531,549
532,1232
533,149
534,565
535,137
536,1308
537,517
538,688
