,0
0,1337
1,809
2,196
3,1661
4,1738
5,1168
6,617
7,484
8,360
9,138
10,1624
11,1505
12,1688
13,963
14,1234
15,1353
16,1766
17,628
18,277
19,1609
20,1203
21,873
22,1383
23,1788
24,1427
25,1548
26,1502
27,1650
28,690
29,1291
30,671
31,483
32,28
33,85
34,463
35,1471
36,1791
37,1536
38,943
39,947
40,105
41,290
42,527
43,1465
44,164
45,421
46,1724
47,1137
48,677
49,1761
50,914
51,928
52,1581
53,584
54,1592
55,134
56,272
57,1804
58,333
59,1752
60,307
61,161
62,824
63,24
64,1637
65,1223
66,560
67,1588
68,380
69,41
70,512
71,1182
72,638
73,1232
74,1748
75,604
76,1373
77,1714
78,500
79,639
80,1125
81,165
82,519
83,332
84,698
85,681
86,443
87,1324
88,1910
89,263
90,295
91,1789
92,1011
93,242
94,210
95,1857
96,1620
97,326
98,745
99,1776
100,366
101,712
102,1773
103,64
104,1270
105,1334
106,1667
107,919
108,218
109,777
110,401
111,492
112,916
113,991
114,1746
115,1123
116,1642
117,22
118,485
119,890
120,19
121,191
122,1086
123,1204
124,418
125,550
126,1525
127,180
128,1071
129,1271
130,1772
131,530
132,960
133,1797
134,1725
135,269
136,1287
137,240
138,1817
139,1322
140,1333
141,1488
142,1814
143,469
144,1868
145,1572
146,1754
147,1847
148,1257
149,321
150,449
151,1914
152,709
153,1096
154,251
155,531
156,1162
157,682
158,1681
159,63
160,1265
161,23
162,567
163,1745
164,265
165,90
166,1629
167,383
168,108
169,351
170,286
171,1178
172,1021
173,1253
174,945
175,587
176,465
177,546
178,754
179,289
180,692
181,1273
182,640
183,1623
184,1543
185,575
186,1500
187,488
188,1821
189,1101
190,516
191,686
192,1515
193,348
194,1633
195,439
196,545
197,1256
198,1848
199,799
200,1811
201,1822
202,807
203,1399
204,356
205,1524
206,1262
207,1225
208,172
209,375
210,275
211,33
212,403
213,370
214,927
215,857
216,514
217,750
218,428
219,1202
220,823
221,524
222,1861
223,1023
224,167
225,84
226,923
227,374
228,244
229,1514
230,1286
231,1110
232,525
233,237
234,1005
235,633
236,349
237,874
238,798
239,1813
240,912
