,0
0,496
1,802
2,31
3,1003
4,1798
5,450
6,69
7,1673
8,949
9,1401
10,1278
11,973
12,520
13,1490
14,1107
15,738
16,1017
17,1276
18,1779
19,1196
20,223
21,1880
22,1669
23,399
24,717
25,953
26,288
27,99
28,1374
29,1567
30,1235
31,302
32,1566
33,467
34,1753
35,1381
36,1055
37,746
38,941
39,713
40,266
41,1655
42,1138
43,1852
44,1146
45,34
46,951
47,1730
48,1534
49,1603
50,665
51,1851
52,1208
53,254
54,624
55,1877
56,1716
57,1132
58,1654
59,83
60,7
61,472
62,14
63,1618
64,1678
65,1841
66,1430
67,158
68,901
69,1850
70,376
71,1643
72,433
73,110
74,274
75,1705
76,335
77,1879
78,814
79,1390
80,636
81,1781
82,924
83,163
84,1499
85,593
86,100
87,859
88,323
89,1553
90,459
91,659
92,962
93,457
94,1436
95,736
96,1835
97,1061
98,97
99,55
100,1398
101,479
102,985
103,393
104,511
105,497
106,398
107,473
108,346
109,1809
110,932
111,373
112,865
113,967
114,1501
115,696
116,248
117,1557
118,426
119,262
120,9
121,1823
122,1360
123,1118
124,974
125,528
126,1507
127,1762
128,1319
129,1645
130,121
131,493
132,812
133,1658
134,1325
135,1121
136,43
137,1905
138,238
139,1012
140,1396
141,257
142,27
143,1583
144,1050
145,871
146,1628
147,59
148,1616
149,623
150,379
151,310
152,553
153,1595
154,455
155,81
156,174
157,299
158,1614
159,875
160,1472
161,1733
162,1872
163,768
164,829
165,327
166,669
167,1605
168,1311
169,822
170,1161
171,564
172,776
173,944
174,1084
175,111
176,1693
177,221
178,445
179,773
180,561
181,1604
182,282
183,1027
184,1239
185,185
186,1630
187,1883
188,464
189,1731
190,684
191,1388
192,39
193,201
194,1859
195,1899
196,419
197,1014
198,1064
199,965
200,839
201,198
202,508
203,259
204,898
205,1494
206,279
207,1529
208,1790
209,848
210,533
211,589
212,222
213,1389
214,1531
215,632
216,447
217,369
218,964
219,47
220,1594
221,1031
222,1147
223,1051
224,909
225,168
226,687
227,1156
228,206
229,1410
230,1818
231,563
232,1004
233,663
234,1007
235,1701
236,1173
237,645
238,1690
239,188
240,10
241,1549
242,556
243,1912
244,1310
245,843
246,987
247,1428
248,1632
249,122
250,740
251,896
252,999
253,574
254,993
255,1049
256,1882
257,1373
258,524
259,810
260,977
261,959
262,151
263,1568
264,1523
265,67
266,911
267,330
268,890
269,714
270,1131
271,85
272,878
273,1277
274,1039
275,715
276,800
277,26
278,1446
279,352
280,844
281,823
282,550
283,203
284,1574
285,1256
286,1521
287,1865
288,1126
289,627
290,321
291,1508
292,1334
293,1580
294,1442
295,743
296,1344
297,969
298,1438
299,1694
300,913
301,391
302,1316
303,1471
304,745
305,161
306,1136
307,152
308,347
309,1488
310,513
311,1801
312,957
313,331
314,572
315,1586
316,1047
317,1757
318,316
319,1802
320,414
321,518
322,1228
323,1343
324,927
325,1090
326,1349
327,1581
328,230
329,1095
330,872
331,190
332,285
333,1244
334,1827
335,649
336,841
337,1811
338,1013
339,1536
340,342
341,1546
342,1631
343,670
344,850
345,483
346,1565
347,825
348,991
349,633
350,431
351,1377
352,811
353,1829
354,1609
355,833
356,539
357,1225
358,1253
359,1144
360,1127
361,344
362,252
363,1157
364,1663
365,1873
366,1791
367,1020
368,1326
369,1211
370,531
371,542
372,606
373,136
374,1098
375,186
376,1137
377,1439
378,1486
379,1266
380,1230
381,1285
382,1085
383,1884
384,761
385,748
386,1831
387,1611
388,840
389,171
390,638
391,1245
392,1317
393,1760
394,118
395,1856
396,313
397,1067
398,530
399,1519
400,1257
401,698
402,1133
403,1601
404,1125
405,529
406,106
407,586
408,755
409,372
410,461
411,1683
412,1675
413,1674
414,442
415,1128
416,1869
417,724
418,412
419,611
420,1861
421,1703
422,671
423,1843
424,1606
425,567
426,15
427,1386
428,639
429,1062
430,435
431,548
432,626
433,600
434,587
435,1784
436,555
437,1456
438,308
439,712
440,1484
441,1300
442,157
443,1363
444,1503
445,256
446,371
447,1660
448,1324
449,963
450,1464
451,790
452,19
453,1353
454,1010
455,170
456,672
457,1029
458,868
459,1768
460,1692
461,1229
462,1539
463,434
464,396
465,1000
466,1177
467,1124
468,1366
469,674
470,192
471,656
472,903
473,1158
474,194
475,322
476,682
477,1057
478,681
479,1593
480,1183
481,1290
482,415
483,178
484,314
485,138
486,1242
487,990
488,336
489,910
490,432
491,1474
492,1081
493,60
494,135
