,0
0,254
1,665
2,1389
3,1595
4,1786
5,1419
6,936
7,1037
8,1659
9,1323
10,69
11,1396
12,848
13,932
14,561
15,965
16,843
17,1371
18,1050
19,198
20,1374
21,1410
22,10
23,416
24,846
25,1529
26,1541
27,379
28,219
29,98
30,282
31,1583
32,215
33,223
34,1876
35,1297
36,387
37,1049
38,669
39,248
40,941
41,1553
42,91
43,1682
44,897
45,1321
46,896
47,65
48,222
49,1779
50,1498
51,110
52,457
53,426
54,1669
55,299
56,1655
57,72
58,1161
59,447
60,1403
61,1893
62,310
63,174
64,1284
65,949
66,684
67,5
68,917
69,589
70,598
71,1451
72,1632
73,1819
74,701
75,1566
76,1701
77,279
78,81
79,1899
80,1587
81,1689
82,302
83,1878
84,1295
85,1031
86,708
87,1645
88,393
89,1705
90,27
91,1055
92,1479
93,924
94,1246
95,1408
96,805
97,632
98,43
99,1501
100,875
101,1652
102,1217
103,128
104,1416
105,1241
106,1443
107,311
108,614
109,794
110,1004
111,1476
112,1409
113,39
114,445
115,121
116,208
117,150
118,362
119,802
120,1121
121,1276
122,1618
123,327
124,1012
125,814
126,1038
127,667
128,456
129,1368
130,851
131,459
132,1880
133,1673
134,1799
135,399
136,1730
137,511
138,736
139,1310
140,1603
141,987
142,1490
143,563
144,1413
145,1255
146,1733
147,373
148,238
149,1528
150,175
151,901
152,1900
153,1311
154,1436
155,1753
156,1003
157,1411
158,1027
159,1890
160,1084
161,1466
162,1912
163,1193
164,1882
165,1054
166,70
167,472
168,1147
169,257
170,582
171,1171
172,1708
173,1886
174,1877
175,266
176,1249
177,564
178,1897
179,1338
180,1712
181,227
182,1564
183,206
184,376
185,455
186,185
187,1445
188,1305
189,467
190,1156
191,1859
192,288
193,556
194,1872
195,678
196,438
197,1398
198,1614
199,1613
200,262
201,117
202,1499
203,1017
204,1690
205,1509
206,1907
207,450
208,4
209,1148
210,1135
211,1388
212,1455
213,1557
214,419
215,707
216,695
217,1678
218,1561
219,1472
220,1879
221,1296
222,829
223,1841
224,594
225,1341
226,1883
227,1293
228,1658
229,1325
230,226
231,100
232,1008
233,1762
234,1007
235,34
236,1331
237,1798
238,193
239,574
240,685
241,261
242,909
243,1294
244,746
245,369
246,1025
247,738
248,1549
249,1406
250,918
251,773
252,1173
253,663
254,1790
255,1511
256,1852
257,129
258,374
259,1761
260,75
261,904
262,412
263,76
264,1847
265,1513
266,169
267,749
268,1164
269,748
270,1522
271,371
272,195
273,237
274,1329
275,427
276,1300
277,1424
278,1665
279,182
280,737
281,1242
282,576
283,192
284,1016
285,1113
286,332
287,1214
288,166
289,1803
290,559
291,1372
292,199
293,1635
294,1483
295,297
296,869
297,1044
298,1356
299,25
300,1856
301,510
302,1086
303,801
304,1391
305,1460
306,1181
307,1405
308,994
309,910
310,231
311,1544
312,1574
313,838
314,630
315,15
316,114
317,620
318,243
319,935
320,1817
321,1024
322,422
323,552
324,347
325,292
326,1083
327,585
328,1362
329,1301
330,454
331,1636
332,8
333,517
334,697
335,1576
336,590
337,145
338,232
339,1816
340,1165
341,714
342,1046
343,1681
344,978
345,735
346,916
347,1913
348,1904
349,196
350,1563
351,17
352,490
353,711
354,1538
355,526
356,1547
357,1620
358,1486
359,704
360,1516
361,435
362,1162
363,263
364,1106
365,1228
366,1572
367,1213
368,1735
369,1077
370,1440
371,1286
372,1071
373,716
374,506
375,1100
376,919
377,408
378,825
379,1446
380,1245
381,1114
382,218
383,671
384,778
385,1277
386,289
387,1366
388,1813
389,1686
390,648
391,860
392,180
393,1019
394,847
395,1036
396,177
397,1695
398,1801
399,1291
400,217
401,1210
402,1127
403,975
404,653
405,775
406,1265
407,785
408,1777
409,1030
410,700
411,1426
412,759
413,428
414,287
415,514
416,1078
417,68
418,1091
419,104
420,1088
421,1349
422,827
423,826
424,721
425,172
426,351
427,886
428,343
429,377
430,1670
431,845
432,1536
433,1266
434,147
435,577
436,1641
437,1394
438,1577
439,1530
440,470
441,1332
442,1330
443,1833
444,831
445,1493
446,1717
447,730
448,891
449,1647
450,950
451,597
452,1385
453,190
454,666
455,774
456,1855
457,499
458,449
459,1053
460,844
461,228
462,635
463,1125
464,1723
465,757
466,353
467,761
468,1404
469,887
470,1068
471,790
472,1315
473,509
474,1133
475,1351
476,911
477,797
478,1555
479,1542
480,1885
481,1043
482,882
483,469
484,252
485,1892
486,1558
487,1706
488,19
489,1387
490,1680
491,1825
492,1274
493,629
494,46
495,1565
496,836
497,1145
498,1227
499,1626
500,220
501,834
502,675
503,1789
504,755
505,613
506,225
507,1600
508,411
509,1182
510,283
511,1694
512,402
513,743
514,788
515,388
516,1765
517,1552
518,330
519,1523
520,1500
521,1734
522,124
523,795
524,1116
525,588
526,488
527,141
528,1199
529,1888
530,213
531,103
532,1450
533,1526
534,229
535,1545
536,88
537,230
538,1908
539,1139
540,1122
541,270
542,1458
543,1218
544,1863
545,214
546,627
547,1864
548,157
549,1724
550,536
551,273
552,652
553,1022
554,1090
555,1527
556,278
557,940
558,879
559,605
560,1348
561,1347
562,758
563,397
564,361
565,183
566,894
567,903
568,136
569,674
570,1525
571,442
572,1884
573,1901
574,988
575,52
576,1481
577,1117
578,1058
579,85
580,925
581,1666
582,586
583,777
584,608
585,762
586,1829
587,61
588,48
589,1158
590,1099
591,530
592,458
593,56
594,1745
595,401
596,200
597,1194
598,284
599,1253
600,1569
601,1357
602,1073
603,1029
604,516
605,1837
606,1625
607,1067
608,440
609,58
610,656
611,1183
612,1759
613,367
614,600
615,1342
616,1369
617,1309
618,1175
619,1649
620,90
621,403
622,1638
623,742
624,1608
625,1866
626,1238
627,1444
628,1059
629,560
630,1392
631,1474
632,95
633,1306
634,130
635,1189
636,927
637,1437
638,348
639,1069
640,1206
641,107
642,244
643,607
644,291
645,1580
646,421
647,1256
648,73
649,1126
650,1352
651,1013
652,1167
653,247
654,1726
655,551
656,1066
657,1101
658,1581
659,1011
660,1359
661,1881
662,135
663,1508
664,105
665,1219
666,728
667,250
668,1393
669,1471
670,132
671,1806
672,1201
673,1832
674,462
675,38
676,557
677,366
678,980
679,143
680,595
681,1727
682,1087
683,173
684,1317
685,989
686,611
687,487
688,1209
689,349
690,1093
691,1629
692,152
693,352
694,304
695,1180
696,1190
697,224
698,644
699,267
700,390
701,140
702,804
703,1751
704,676
705,727
706,1676
707,1188
708,997
709,739
710,1700
711,1858
712,1268
713,24
714,1668
715,51
716,1172
717,1150
718,1009
719,1512
720,1439
721,1502
722,1261
723,395
724,1640
725,1793
726,1186
727,657
728,131
729,703
730,867
731,633
732,468
733,290
734,1220
735,1216
736,1815
737,873
738,1737
739,854
740,543
741,1782
742,699
743,1177
744,6
745,1725
746,156
747,541
748,1065
749,895
750,1179
751,1236
752,53
753,106
754,1691
755,996
756,1010
757,1185
758,1770
759,1903
760,1230
761,902
762,44
763,864
764,1495
765,850
766,197
767,1707
768,329
769,1018
770,529
771,268
772,354
773,1151
774,1540
775,833
776,153
777,1157
778,1562
779,36
780,549
781,26
782,1703
783,1662
784,1062
785,779
786,610
787,45
788,1327
789,502
790,1303
791,791
792,606
793,912
794,1204
795,1155
796,1002
797,914
798,649
799,1340
800,1192
801,1721
802,1252
803,545
804,144
805,28
806,670
807,806
808,1575
809,647
810,752
811,1597
812,471
813,1910
814,1441
815,1906
816,476
817,823
818,1299
819,1089
820,86
821,1556
822,1259
823,1262
824,313
825,706
826,1634
827,1836
828,1318
829,820
830,885
831,920
832,1898
833,1570
834,1224
835,571
836,1591
837,1598
838,1136
839,1796
840,1023
841,1120
842,474
843,1477
844,1787
845,977
846,1749
847,572
848,512
849,1699
850,1831
851,1624
852,417
853,484
854,1773
855,1784
856,253
857,1215
858,881
859,715
860,710
861,1335
862,1824
863,1909
864,658
865,1269
866,1080
867,673
868,384
869,1129
870,751
871,830
872,816
873,741
874,813
875,1868
876,1111
877,1539
878,691
879,382
880,583
881,521
882,74
883,1108
884,420
885,942
886,998
887,1834
888,976
889,782
890,264
891,1698
892,1289
893,538
894,322
895,272
896,1273
897,339
898,1648
899,1548
900,486
901,544
902,405
903,1740
904,1756
905,365
906,1322
907,1298
908,386
909,540
910,444
911,808
912,1130
913,1783
914,477
915,333
916,1750
917,300
918,1423
919,789
920,1105
921,1119
922,308
923,280
924,945
925,285
926,842
927,133
928,1168
929,1279
930,336
931,12
932,811
933,1550
934,1696
935,837
936,202
937,413
938,733
939,638
940,1287
941,1780
942,209
943,883
944,1848
945,548
946,1720
947,301
948,602
949,184
950,326
951,13
952,205
953,94
954,118
955,1397
956,946
957,972
958,317
959,380
960,643
961,952
962,913
963,1435
964,1449
965,1316
966,504
967,178
968,71
969,1651
970,1070
971,824
972,1033
973,596
974,591
975,478
976,565
977,1844
978,929
979,1272
980,1891
981,507
982,295
983,434
984,1764
985,1267
986,396
987,1462
988,1537
989,1546
990,1560
991,884
992,1229
993,956
994,437
995,892
996,1231
997,723
998,567
999,1599
1000,1571
1001,498
1002,1469
1003,720
1004,1308
1005,400
1006,718
1007,1820
1008,441
1009,640
1010,1243
1011,660
1012,381
1013,1361
1014,1197
1015,625
1016,928
1017,874
1018,986
1019,1692
1020,1865
1021,1344
1022,1350
1023,754
1024,1763
1025,525
1026,784
1027,1109
1028,1032
1029,149
1030,404
1031,1270
1032,32
1033,239
1034,1619
1035,1653
1036,480
1037,21
1038,1143
1039,1767
1040,1732
1041,355
1042,963
1043,828
1044,760
1045,900
1046,849
1047,378
1048,1169
1049,889
1050,1465
1051,1802
1052,1475
1053,2
1054,712
1055,1149
1056,1412
1057,619
1058,1035
1059,92
1060,1704
1061,363
1062,357
1063,1250
1064,1082
1065,1772
1066,298
1067,1771
1068,1579
1069,123
1070,1379
1071,694
1072,11
1073,1377
1074,750
1075,1247
1076,1312
1077,1589
1078,770
1079,1503
1080,726
1081,1345
1082,418
1083,622
1084,915
1085,360
1086,1112
1087,550
1088,1757
1089,1015
1090,637
1091,383
1092,1468
1093,880
1094,443
1095,240
1096,1492
1097,1838
1098,575
1099,1383
1100,1515
1101,841
1102,1110
1103,1452
1104,798
1105,108
1106,164
1107,126
1108,641
1109,709
1110,1302
1111,1519
1112,1085
1113,119
1114,870
1115,1633
1116,1674
1117,1399
1118,35
1119,1039
1120,258
1121,1853
1122,1079
1123,1862
1124,1000
1125,87
1126,1346
1127,1102
1128,1543
1129,1358
1130,112
1131,769
1132,810
1133,1687
1134,1514
1135,1822
1136,1020
1137,1752
1138,1592
1139,1355
1140,1663
1141,293
1142,1741
1143,569
1144,305
1145,242
1146,1889
1147,1290
1148,423
1149,979
1150,515
1151,817
