,0
0,999
1,238
2,1690
3,346
4,967
5,128
6,574
7,1712
8,399
9,1156
10,174
11,1055
12,974
13,379
14,1054
15,1410
16,303
17,1499
18,1331
19,746
20,1654
21,72
22,951
23,1161
24,822
25,10
26,121
27,1498
28,949
29,865
30,665
31,467
32,1614
33,1509
34,667
35,1678
36,1701
37,901
38,266
39,1790
40,163
41,1375
42,426
43,302
44,1879
45,1841
46,1413
47,1012
48,447
49,1529
50,1632
51,589
52,1705
53,1557
54,1368
55,1818
56,369
57,215
58,511
59,1669
60,1549
61,1193
62,1899
63,987
64,327
65,81
66,1835
67,1658
68,556
69,1733
70,34
71,1443
72,1553
73,1388
74,223
75,117
76,829
77,1886
78,1296
79,918
80,299
81,1374
82,188
83,450
84,1004
85,986
86,21
87,1315
88,602
89,316
90,525
91,647
92,1637
93,777
94,1199
95,152
96,1724
97,1785
98,771
99,1458
100,571
101,1068
102,1717
103,1159
104,171
105,1245
106,766
107,1703
108,333
109,1704
110,1514
111,290
112,1742
113,1875
114,1447
115,710
116,1385
117,1619
118,1577
119,610
120,413
121,1329
122,381
123,1332
124,307
125,1353
126,1475
127,616
128,1112
129,1242
130,270
131,250
132,485
133,1545
134,1590
135,887
136,439
137,76
138,671
139,33
140,978
141,1459
142,435
143,1593
144,1688
145,130
146,1071
147,1157
148,792
149,557
150,1774
151,1271
152,1801
153,458
154,960
155,1169
156,1558
157,1269
158,749
159,377
160,521
161,662
162,371
163,1737
164,1788
165,1911
166,1044
167,625
168,1789
169,1696
170,328
171,332
172,972
173,170
174,817
175,1289
176,560
177,946
178,300
179,217
180,1449
181,1318
182,63
183,1901
184,1536
185,1345
186,1617
187,507
188,1100
189,845
190,1842
191,428
192,51
193,1351
194,1856
195,1189
196,885
197,1306
198,1350
199,273
200,605
201,526
202,1005
203,498
204,673
205,1597
206,1165
207,1750
208,365
209,1515
210,754
211,517
212,348
213,1783
214,246
215,88
216,1053
217,1314
218,408
219,326
220,1122
221,819
222,1502
223,1816
224,1105
225,1666
226,513
227,913
228,800
229,1248
230,1888
231,1506
232,218
233,599
234,1308
235,1231
236,322
237,1462
238,697
239,1723
240,694
241,1662
242,1377
243,1456
244,544
245,1086
246,1213
247,679
248,644
249,1903
250,1133
251,430
252,1638
253,1266
254,40
255,1288
256,1312
257,251
258,1524
259,1126
260,341
261,823
262,1009
263,954
264,1143
265,626
266,1101
267,950
268,1784
269,183
270,1043
271,997
272,1361
273,1317
274,374
275,144
276,979
277,927
278,423
279,1908
280,1380
281,1764
282,1642
283,1220
284,292
285,1000
286,1641
287,1913
288,1486
289,1474
290,1097
291,797
292,169
293,1891
294,1751
295,182
296,914
297,872
298,1887
299,269
300,15
301,1582
302,1492
303,1676
304,1881
305,970
306,36
307,548
308,910
309,1251
310,1694
311,1369
312,1303
313,2
314,1219
315,744
316,1309
317,240
318,1752
319,1438
320,1270
321,127
322,73
323,1439
324,1714
325,309
326,1205
327,1160
328,1780
329,1183
330,1357
331,622
332,232
333,783
334,1635
335,1721
336,1431
337,1648
338,1719
339,512
340,586
341,1471
342,1095
343,580
344,1791
345,550
346,354
347,1342
348,891
349,1806
350,1153
351,1574
352,390
353,284
354,1060
355,1250
356,1711
357,630
358,225
359,957
360,1313
361,137
362,234
363,1162
364,1402
365,314
366,1300
367,1158
368,1761
369,1256
370,774
371,1915
372,1340
373,440
374,718
375,670
376,693
377,715
378,68
379,1151
380,1647
381,1125
