,0
0,257
1,1630
2,1408
3,1912
4,1014
5,1310
6,1893
7,1276
8,917
9,97
10,1436
11,696
12,1050
13,1819
14,814
15,288
16,1564
17,419
18,738
19,122
20,1031
21,896
22,1430
23,1049
24,1747
25,1810
26,387
27,1418
28,773
29,1798
30,168
31,1304
32,65
33,279
34,1466
35,993
36,222
37,1534
38,909
39,1501
40,221
41,924
42,932
43,1255
44,1605
45,1371
46,1859
47,1396
48,39
49,185
50,1561
51,1823
52,43
53,1398
54,564
55,944
56,1311
57,1389
58,1061
59,1007
60,848
61,1682
62,479
63,248
64,1323
65,47
66,1003
67,493
68,70
69,687
70,1731
71,1147
72,376
73,1612
74,262
75,1017
76,964
77,1877
78,985
79,582
80,1882
81,520
82,1027
83,812
84,1184
85,1770
86,1580
87,714
88,1629
89,118
90,1420
91,1259
92,1405
93,463
94,1513
95,405
96,881
97,1119
98,285
99,1522
100,827
101,795
102,1127
103,666
104,755
105,317
106,1482
107,1802
108,862
109,597
110,1136
111,1450
112,252
113,743
114,864
115,434
116,1732
117,741
118,554
119,243
120,1787
121,539
122,504
123,1024
124,360
125,585
126,1203
127,280
128,664
129,178
130,1547
131,166
132,1465
133,443
134,728
135,352
136,613
137,518
138,1062
139,1679
140,770
141,1397
142,620
143,565
144,1089
145,1359
146,476
147,1407
148,1765
149,606
150,230
151,86
152,711
153,627
154,1057
155,1527
156,1190
157,1500
158,396
159,742
160,1175
161,1277
162,1030
163,444
164,1367
165,184
166,680
167,1726
168,837
169,1344
170,372
171,916
172,576
173,1766
174,867
175,1035
176,831
177,94
178,1224
179,879
180,197
181,716
182,474
183,850
184,1550
185,1435
186,1102
187,1571
188,329
189,584
190,1334
191,656
192,1130
193,53
194,1470
195,1010
196,1045
197,1210
198,337
199,1290
200,820
201,549
202,1633
203,417
204,1216
205,1412
206,633
207,1066
208,1759
209,611
210,220
211,1020
212,934
213,591
214,291
215,635
216,1767
217,1192
218,1046
219,1862
220,1532
221,904
222,1349
223,13
224,847
225,779
226,810
227,1578
228,1572
229,49
230,469
231,966
232,1895
233,1387
234,873
235,1898
236,141
237,18
238,629
239,572
240,488
241,293
242,889
243,1109
244,361
245,1773
246,1023
247,1324
248,769
249,388
250,1423
251,778
252,420
253,1366
254,3
255,1079
256,1395
257,1179
258,149
259,228
260,442
261,108
262,1358
263,159
264,833
265,1565
266,1322
267,395
268,406
269,1034
270,1727
271,1739
272,325
273,1734
274,1483
275,903
276,1503
277,1182
278,869
279,32
280,1670
281,1316
282,1281
283,1032
284,912
285,205
286,1540
287,1468
288,538
289,1570
290,727
291,242
292,1743
293,945
294,1253
295,480
296,1386
297,1033
298,721
299,1230
300,347
301,114
302,20
303,124
304,1011
305,803
306,421
307,541
308,85
309,1581
310,1827
311,908
312,735
313,1699
314,884
315,1822
316,1228
317,747
318,340
319,1771
320,1910
321,1404
322,759
323,1201
324,570
325,1352
326,1829
327,1177
328,1104
329,297
330,301
331,502
332,529
333,1286
334,1909
335,1749
336,506
337,265
338,686
339,1692
340,71
341,761
342,19
343,1846
344,748
345,195
346,470
347,1858
348,567
349,87
350,1636
351,411
352,471
353,104
354,312
355,1544
356,1434
357,1273
358,920
359,1481
360,1394
361,501
362,1015
363,1094
364,441
365,1448
366,102
367,1072
368,798
369,402
370,900
371,1884
372,832
373,618
374,1686
375,700
376,1164
377,8
378,509
379,46
380,1440
381,547
