,0
0,528
1,10
2,100
3,346
4,266
5,1669
6,296
7,436
8,553
9,1659
10,974
11,740
12,93
13,1135
14,1781
15,259
16,1479
17,1338
18,1850
19,223
20,941
21,495
22,1841
23,1603
24,410
25,1684
26,589
27,843
28,1171
29,623
30,1419
31,473
32,1401
33,1051
34,1410
35,1443
36,556
37,1341
38,1567
39,238
40,1654
41,1494
42,802
43,701
44,81
45,794
46,208
47,481
48,464
49,918
50,496
51,1294
52,379
53,1880
54,5
55,839
56,695
57,1292
58,897
59,1084
60,27
61,685
62,1712
63,1899
64,1381
65,634
66,1241
67,1360
68,1173
69,1778
70,780
71,581
72,1673
73,1226
74,1406
75,987
76,1595
77,1445
78,158
79,776
80,1375
81,574
82,1860
83,310
84,1132
85,893
86,69
87,859
88,678
89,1293
90,846
91,1876
92,460
93,426
94,121
95,1297
96,717
97,665
98,150
99,1193
100,1762
101,1655
102,1388
103,594
104,1618
105,1528
106,497
107,4
108,1368
109,1490
110,624
111,1509
112,1553
113,455
114,227
115,1409
116,1730
117,1549
118,1074
119,323
120,746
121,822
122,1689
123,953
124,110
125,206
126,1678
127,1055
128,1851
129,579
130,254
131,1733
132,669
133,1118
134,1621
135,111
136,1284
137,999
138,193
139,393
140,1107
141,1246
142,445
143,281
144,433
145,1705
146,1818
147,645
148,1907
149,1716
150,829
151,632
152,772
153,1645
154,174
155,684
156,1531
157,796
158,1328
159,1296
160,1476
161,1701
162,1295
163,668
164,1708
165,1025
166,508
167,1790
168,1411
169,416
170,1799
171,707
172,226
173,1432
174,456
175,1551
176,1779
177,659
178,851
179,1529
180,1879
181,614
182,1658
183,373
184,1038
185,1455
186,1121
187,1413
188,201
189,1428
190,1604
191,447
192,1331
193,91
194,1319
195,1498
196,72
197,450
198,306
199,1212
200,1148
201,1161
202,163
203,1616
204,1693
205,636
206,1643
207,1196
208,1583
209,1614
210,399
211,667
212,1249
213,1138
214,459
215,398
216,327
217,1499
218,1103
219,951
220,335
221,274
222,1878
223,1305
224,467
225,511
226,282
227,967
228,7
229,898
230,1472
231,901
232,1054
233,768
234,1905
235,1451
236,965
237,128
238,303
239,561
240,1496
241,99
242,725
243,1004
244,1897
245,1235
246,1390
247,1208
248,14
249,1613
250,1416
251,1239
252,1652
253,98
254,1632
255,311
256,1890
257,1463
258,1052
259,1417
260,246
261,1251
262,907
263,612
264,1183
265,1824
266,1078
267,486
268,641
269,129
270,1383
271,1640
272,1271
273,192
274,44
275,587
276,841
277,1128
278,560
279,1813
280,603
281,526
282,1252
283,673
284,58
285,1740
286,173
287,1596
288,1624
289,1458
290,525
291,88
292,647
293,1806
294,1489
295,1460
296,79
297,1285
298,1710
299,1415
300,1059
301,1506
302,54
303,1085
304,1264
305,468
306,946
307,1849
308,1172
309,147
310,1152
311,1026
312,237
313,113
314,1694
315,960
316,732
317,1180
318,1077
319,1801
320,990
321,615
322,358
323,1848
324,930
325,1631
326,512
327,1153
328,1665
329,1865
330,1373
331,1188
332,143
333,1709
334,1847
335,1568
336,1755
337,609
338,891
339,981
340,1473
341,1111
342,322
343,260
344,1065
345,365
346,989
347,1797
348,818
349,21
350,16
351,42
352,176
353,1477
354,355
355,328
356,1028
357,272
358,799
359,855
360,494
361,1446
362,1139
363,1525
364,196
365,1700
366,943
367,1101
368,120
369,1095
370,142
371,1639
372,1330
373,619
374,1761
375,926
376,991
377,1444
378,123
379,674
380,1913
381,492
382,430
383,1523
384,1720
385,1165
386,1299
387,919
388,982
389,332
390,1793
391,542
392,1814
393,1056
394,1653
395,415
396,793
397,107
398,1262
399,959
400,824
401,313
402,1191
403,1145
404,350
405,706
406,37
407,127
408,979
409,1218
410,858
411,135
412,1576
413,1205
414,1834
415,1043
416,1826
417,1354
418,1097
419,1123
420,642
421,969
422,1719
423,1783
424,599
425,1702
426,33
427,1302
428,811
429,1
430,394
431,650
432,1019
433,1888
434,1768
435,652
436,516
437,1891
438,1202
439,1723
440,519
441,191
442,1904
443,610
444,35
