,0
0,1866
1,910
2,501
3,610
4,1828
5,1727
6,1691
7,1459
8,1530
9,815
10,19
11,979
12,1280
13,763
14,662
15,942
16,12
17,1870
18,976
19,1593
20,1303
21,1437
22,1169
23,1317
24,1746
25,462
26,1620
27,84
28,13
29,562
30,1218
31,870
32,1415
33,651
34,1597
35,1520
36,48
37,1573
38,271
39,1337
40,352
41,1581
42,465
43,1869
44,1771
45,1802
46,66
47,1558
48,1891
49,1223
50,192
51,1492
52,207
53,1312
54,821
55,1400
56,1576
57,1275
58,1290
59,484
60,105
61,146
62,408
63,922
64,650
65,677
66,1885
67,1740
68,420
69,0
70,1793
71,38
72,452
73,1205
74,1902
75,1091
76,1362
77,123
78,1601
79,1822
80,1188
81,1159
82,599
83,1204
84,68
85,930
86,784
87,386
88,1352
89,1903
90,825
91,956
92,1116
93,1036
94,1606
95,225
96,1099
97,57
98,675
99,1744
100,1322
101,1565
102,319
103,58
104,730
105,555
106,1844
107,108
108,874
109,382
110,616
111,1264
112,328
113,835
114,886
115,1532
116,1631
117,1101
118,583
119,798
120,1864
121,703
122,557
123,1732
124,726
125,1637
126,1901
127,945
128,422
129,1895
130,1301
131,1095
132,907
133,1433
134,106
135,996
136,1728
137,1622
138,1743
139,1596
140,923
141,990
142,1481
143,448
144,11
145,371
146,1629
147,916
148,647
149,762
150,356
151,432
152,1117
153,908
154,853
155,591
156,1094
157,1263
158,758
159,605
160,1005
161,1182
162,1873
163,968
164,494
165,1320
166,914
167,1283
168,1318
169,1680
170,87
171,620
172,759
173,742
174,79
175,929
176,270
177,1838
178,1136
179,1417
180,902
181,1535
182,723
183,600
184,1268
185,735
186,395
187,1257
188,129
189,1525
190,405
191,1286
192,287
193,1216
194,833
195,1575
196,1488
197,1478
198,803
199,315
200,28
201,179
202,397
203,1232
204,648
205,1347
206,1636
207,1122
208,1363
209,1795
210,401
211,120
212,879
213,1789
214,1244
215,774
216,1143
217,1093
218,20
219,925
220,1513
221,1298
222,791
223,575
224,350
225,1536
226,239
227,1102
228,402
229,1142
230,1230
231,483
232,795
233,1756
234,374
235,947
236,664
237,1910
238,233
239,1059
240,1124
241,1474
242,1203
243,911
244,565
245,819
246,414
247,1759
248,733
249,657
250,529
251,1800
252,272
253,45
254,809
255,1438
256,1035
257,536
258,22
259,778
260,1384
261,21
262,737
263,966
264,283
265,1333
266,1011
267,619
268,813
269,1487
270,363
271,1542
272,1302
273,365
274,1001
275,1243
276,85
277,1675
278,1454
279,1865
280,704
281,1703
282,1609
283,36
284,50
285,443
286,1022
287,606
288,1710
289,1289
290,486
291,1271
292,507
293,1523
294,847
295,418
296,1420
297,1501
298,1603
299,1398
300,1528
301,901
302,259
303,1684
304,1375
305,1074
306,1401
307,717
308,387
309,1408
310,456
311,257
312,659
313,598
314,1409
315,1012
316,812
317,1239
318,1027
319,1716
320,875
321,55
322,1613
323,1621
324,1682
325,1055
326,311
327,158
328,1886
329,893
330,574
331,678
332,1107
333,31
334,296
335,1193
336,1451
337,1031
338,83
339,155
340,738
341,1294
342,999
343,1390
344,1466
345,1413
346,1416
347,306
348,1381
349,594
350,1455
351,385
352,1708
353,419
354,1037
355,111
356,958
357,665
358,1338
359,99
360,685
361,1900
362,1004
363,188
364,279
365,1017
366,1618
367,1799
368,70
369,1118
370,91
371,1226
372,511
373,227
374,47
375,1549
376,1551
377,794
378,589
379,219
380,624
381,1498
