,0
0,792
1,415
2,1751
3,1518
4,560
5,1224
6,37
7,1793
8,1392
9,421
10,884
11,1130
12,1264
13,298
14,357
15,720
16,1332
17,276
18,420
19,1265
20,1357
21,344
22,1062
23,109
24,957
25,937
26,1203
27,788
28,265
29,356
30,232
31,1902
32,1183
33,1252
34,1384
35,80
36,512
37,203
38,910
39,130
40,1314
41,952
42,1376
43,849
44,1849
45,844
46,1122
47,977
48,207
49,959
50,651
51,852
52,186
53,1153
54,721
55,609
56,338
57,1483
58,1481
59,244
60,1002
61,502
62,1011
63,1574
64,1201
65,494
66,1033
67,689
68,1053
69,1200
70,1536
71,125
72,452
73,390
74,53
75,960
76,1140
77,612
78,216
79,1576
80,1143
81,361
82,275
83,131
84,1760
85,1586
86,648
87,1363
88,836
89,996
90,889
91,476
92,1149
93,24
94,484
95,630
96,1666
97,1083
98,1875
99,1046
100,12
101,1894
102,718
103,1315
104,435
105,1189
106,1223
107,1165
108,1066
109,1759
110,1746
111,976
112,1495
113,919
114,1853
115,1397
116,422
117,1207
118,295
119,1710
120,1795
121,1828
122,317
123,1091
124,1914
125,1174
126,647
127,1906
128,931
129,430
130,523
131,1512
132,1194
133,835
134,1866
135,1520
136,1040
137,1365
138,1023
139,1186
140,1702
141,923
142,300
143,170
144,1700
145,1637
146,1116
147,166
148,1834
149,933
150,1433
151,1888
152,326
153,137
154,1773
155,1139
156,127
157,697
158,211
159,1144
160,588
161,263
162,784
163,418
164,1764
165,126
166,1119
167,342
168,992
169,966
170,1347
171,1858
172,439
173,1425
174,607
175,1415
176,355
177,956
178,631
179,1724
180,273
181,809
182,66
183,1631
184,340
185,23
186,926
187,971
188,1546
189,252
190,916
191,935
192,79
193,1044
194,1005
195,272
196,1638
197,1457
198,242
199,1351
200,1024
201,161
202,73
203,1699
204,662
205,955
206,45
207,790
208,808
209,1251
210,1703
211,425
212,1622
213,480
214,892
215,1748
216,488
217,1600
218,1206
219,710
220,1270
221,913
222,575
223,643
224,905
225,1169
226,771
227,1523
228,304
229,1776
230,286
231,1150
232,1636
233,1807
234,331
235,1667
236,1065
237,727
238,1256
239,1001
240,1840
241,1563
242,1141
243,1019
244,1530
245,1160
246,922
247,583
248,1035
249,253
250,586
251,755
252,694
253,36
254,308
255,183
256,672
257,1698
258,1010
259,873
260,864
261,1599
262,1617
263,778
264,63
265,925
266,810
267,1197
268,1486
269,1086
270,1674
271,642
272,1077
273,492
274,446
275,1079
276,319
277,1903
278,1059
279,585
280,297
281,712
282,883
283,1756
284,157
285,1262
286,28
287,1343
288,1333
289,365
290,1901
291,62
292,119
293,779
294,1626
295,1458
296,1895
297,524
298,1016
299,434
300,1087
301,1407
302,200
303,359
304,544
305,451
306,934
307,1623
308,1421
309,1741
310,169
311,164
312,1865
313,945
314,350
315,724
316,270
317,591
318,847
319,1157
320,1867
321,431
322,394
323,437
324,90
325,1500
326,548
327,578
328,549
329,571
330,256
331,876
332,1240
333,1081
334,1615
335,638
336,1190
337,1548
338,313
339,1542
340,213
341,1336
342,179
343,391
344,233
345,465
346,1254
347,1838
348,1452
349,1464
350,1108
351,230
352,1602
353,853
354,96
355,723
356,555
357,1068
358,590
359,156
360,569
361,532
362,118
363,1182
364,1775
365,597
366,432
367,761
368,1727
369,863
370,1468
371,711
372,602
373,1238
374,1248
375,1565
376,541
377,1320
378,240
379,486
380,887
381,258
382,576
383,1041
384,1426
385,676
386,1826
387,1076
388,1288
389,1318
390,620
391,1780
392,1515
393,1261
394,1263
395,1420
396,1437
397,626
398,190
399,1694
400,1887
401,801
402,833
403,147
404,1558
405,1474
406,458
407,442
408,803
409,1362
410,1856
411,22
412,1869
413,229
414,228
415,568
416,470
417,1839
418,1211
419,241
420,686
421,920
422,1335
423,1593
424,1891
425,1047
426,946
427,751
428,1525
429,1309
430,1675
431,774
432,1492
433,239
434,1395
435,249
436,1824
437,25
438,1562
439,565
440,817
441,877
442,1870
443,86
444,1271
445,899
446,35
447,195
448,824
449,753
450,13
451,212
452,551
453,1317
454,142
455,1521
456,1516
457,444
458,1073
459,1022
460,485
461,1247
462,1
463,650
464,1571
465,1719
466,1260
467,629
468,704
469,1855
470,26
471,1763
472,114
473,1774
474,1723
475,1728
476,1597
477,900
478,895
479,1438
480,264
481,89
482,499
483,770
484,1657
485,1364
486,747
487,187
488,1647
489,1098
490,1434
491,1369
492,907
493,867
494,879
495,644
496,48
497,123
498,529
499,1402
500,735
501,1527
502,675
503,654
504,1352
505,1837
506,474
507,343
508,1215
509,428
510,77
511,1822
512,628
513,333
514,1277
515,68
516,1679
517,791
518,995
519,293
520,793
521,314
522,321
523,759
524,621
525,840
526,283
527,1404
528,1532
529,412
530,116
531,744
532,1601
533,1473
534,1179
535,1704
536,1213
537,1794
538,1459
539,160
540,912
541,396
542,1873
543,1754
544,1485
545,1493
546,498
547,506
548,85
549,1322
550,758
551,1665
552,1806
553,1804
554,1696
555,998
556,870
557,1142
558,134
559,38
560,1627
561,1231
562,915
563,1519
564,545
565,559
566,1299
567,1349
568,1767
569,1475
570,172
571,145
572,1711
573,75
574,535
575,990
576,1096
577,1356
578,149
579,1345
580,1233
581,1596
582,596
583,698
584,1209
585,1227
586,518
587,429
588,1269
589,490
590,246
591,1649
592,625
593,1281
594,1644
595,363
596,1639
597,1442
598,813
599,633
600,1102
601,997
602,984
603,271
604,443
605,732
606,243
607,1175
608,1259
609,789
610,599
611,592
612,797
613,1030
614,1423
615,728
616,1045
617,312
618,1283
619,979
620,1026
621,269
622,1718
623,1820
624,943
625,487
626,1740
627,1514
628,1556
629,1477
630,527
631,440
632,1151
633,115
634,830
635,1316
636,670
637,657
638,741
639,1075
640,968
641,1099
642,1126
643,1275
644,1015
645,1650
646,1560
647,1152
648,181
649,1744
650,646
651,567
652,1273
653,961
654,1861
655,471
656,513
657,384
658,407
659,1910
660,754
661,734
662,1136
663,1575
664,101
665,1120
666,1199
667,1112
668,782
669,1094
670,1327
671,54
672,1202
673,1844
674,397
675,67
676,543
677,194
678,1379
679,1168
680,1057
681,1606
682,1159
683,1734
684,1301
685,737
686,1813
687,855
688,1355
689,1134
690,189
691,1749
692,278
693,1060
694,815
695,1706
696,1067
697,1346
698,220
699,1093
700,570
701,58
702,1456
703,1080
704,392
705,573
706,1117
707,1598
708,988
709,888
710,224
711,1100
712,1547
713,1720
714,1337
715,595
716,1572
717,1326
718,1789
719,1668
720,140
721,1578
722,1124
723,1522
724,683
725,671
726,762
727,367
728,1204
729,1805
730,604
731,622
732,405
733,177
734,750
735,60
736,601
737,666
738,113
739,0
740,775
741,1339
742,1177
743,742
744,105
745,616
746,32
747,2
748,1450
749,1661
750,1487
751,1581
752,1651
753,1253
754,530
755,719
756,1590
757,1167
758,558
759,617
760,1796
761,769
762,837
763,50
764,1569
765,1307
766,821
767,92
768,716
769,108
770,514
771,268
772,531
773,608
774,1717
775,930
776,1429
777,1608
778,1862
779,334
780,1291
781,1692
782,1289
783,154
784,380
785,902
786,307
787,1683
788,143
789,507
790,743
791,1250
792,1195
793,1237
794,1324
795,1722
796,510
797,1821
798,1286
799,1090
800,1342
801,705
802,1664
803,538
804,1816
805,1133
806,627
807,1765
808,1109
809,1524
810,218
811,1573
812,1444
813,856
814,1670
815,552
816,1526
817,1656
818,280
819,483
820,885
821,1181
822,1552
823,84
824,139
825,857
826,1039
827,95
828,1771
829,1176
830,1607
831,1298
832,880
833,1446
834,88
835,1864
836,199
837,845
838,1506
839,482
840,963
841,372
842,679
843,1671
844,1769
845,1394
846,1198
847,886
848,509
849,309
850,611
851,699
852,401
853,152
854,652
855,1743
856,798
857,1646
858,1695
859,1609
860,382
861,731
862,1018
863,404
864,1620
865,1539
866,1502
867,700
868,6
869,94
870,328
871,1811
872,87
873,1449
874,1163
875,40
876,1570
877,882
878,1036
879,341
880,1285
881,688
882,21
883,610
884,1089
885,816
886,1559
887,756
888,1216
889,1095
890,1162
891,1258
892,680
893,1663
894,386
895,582
896,1712
897,1054
898,696
899,460
900,1138
901,262
902,736
903,47
904,1541
905,1148
906,1531
907,493
908,479
909,1779
910,1341
911,4
912,1445
913,740
914,553
915,1781
916,1561
917,497
918,865
919,1146
920,496
921,1823
922,901
923,299
924,362
925,1684
926,958
927,1798
928,1409
929,767
930,1655
931,623
932,208
933,255
934,708
935,918
936,1511
937,1613
938,175
939,303
940,1278
941,254
942,581
943,259
944,1292
945,1398
946,897
947,1193
948,445
949,843
950,65
951,1809
952,1212
953,306
954,296
955,91
956,1730
957,1430
958,1819
959,1154
960,1012
961,563
962,659
963,99
964,1004
965,1368
966,221
967,472
968,456
969,1411
970,773
971,1413
972,967
973,1790
974,1406
975,564
976,962
977,964
978,974
979,310
980,1217
981,1325
982,1566
983,1632
984,466
985,1304
986,222
987,593
988,875
989,1818
990,846
991,1338
992,98
993,39
994,1311
995,1050
996,1249
997,282
998,248
999,579
1000,1835
1001,665
1002,438
1003,398
1004,632
1005,399
1006,1239
1007,31
1008,1038
1009,848
1010,379
1011,1007
1012,1595
1013,1628
1014,1466
1015,198
1016,1897
1017,713
1018,939
1019,1705
1020,909
1021,193
1022,1103
1023,917
1024,219
1025,1494
1026,624
1027,1496
1028,1852
1029,1529
1030,944
1031,117
1032,1375
1033,1557
1034,893
1035,1509
1036,1878
1037,999
1038,27
1039,1490
1040,1472
1041,155
1042,302
1043,669
1044,511
1045,814
1046,1328
1047,1226
1048,1604
1049,1883
1050,261
1051,1003
1052,393
1053,1008
1054,450
1055,1118
1056,168
1057,1708
1058,1061
1059,1810
1060,1753
1061,1886
1062,1603
1063,896
1064,1551
1065,508
1066,201
1067,459
1068,227
1069,1673
1070,1876
1071,1654
1072,1121
1073,598
1074,589
1075,1390
1076,871
1077,556
1078,1132
1079,70
1080,1871
1081,1778
1082,215
1083,1241
1084,941
1085,1401
1086,528
1087,1310
1088,772
1089,43
1090,1360
1091,1235
1092,1689
1093,1678
1094,1055
1095,645
1096,369
1097,14
1098,376
1099,1498
1100,1841
1101,1166
1102,1564
1103,1900
1104,1643
1105,1296
1106,1418
1107,1621
1108,433
1109,1799
1110,1295
1111,279
1112,1476
1113,453
1114,1297
1115,110
1116,685
1117,1107
1118,1051
1119,1880
1120,663
1121,1147
1122,55
1123,668
1124,1436
1125,34
1126,1859
1127,426
1128,1331
1129,1451
1130,1669
1131,636
1132,1276
1133,1905
1134,1587
1135,274
1136,1443
1137,678
1138,410
1139,932
1140,1851
1141,805
1142,634
1143,1049
1144,594
1145,111
1146,1017
1147,158
1148,1381
1149,473
1150,1371
1151,266
