,0
0,913
1,1336
2,130
3,888
4,178
5,1568
6,883
7,1847
8,113
9,2
10,535
11,268
12,516
13,652
14,1777
15,1155
16,855
17,1808
18,1773
19,817
20,1358
21,899
22,1009
23,431
24,389
25,1881
26,485
27,1145
28,1720
29,686
30,1456
31,638
32,1395
33,626
34,1034
35,584
36,1571
37,189
38,1855
39,1442
40,1724
41,731
42,1177
43,143
44,1090
45,578
46,694
47,1431
48,25
49,1816
50,1671
51,1231
52,1288
53,903
54,334
55,1512
56,1181
57,963
58,569
59,230
60,1767
61,622
62,1742
63,1649
64,35
65,1663
66,1270
67,1349
68,513
69,149
70,1123
71,538
72,1080
73,1700
74,1098
75,900
76,1696
77,1052
78,530
79,492
80,252
81,1722
82,1853
83,755
84,160
85,869
86,653
87,1047
88,756
89,1224
90,1715
91,1023
92,1152
93,204
94,134
95,602
96,470
97,1774
98,1599
99,807
100,275
101,1402
102,1176
103,1515
104,724
105,1379
106,1760
107,253
108,748
109,514
110,711
111,631
112,442
113,643
114,1665
115,290
116,660
117,751
118,588
119,1757
120,1679
121,137
122,1186
123,1326
124,739
125,1373
126,1313
127,1345
128,558
129,978
130,1906
131,571
132,1840
133,1820
134,810
135,313
136,775
137,1441
138,1514
139,889
140,1364
141,49
142,934
143,89
144,463
145,1174
146,126
147,1214
148,1000
149,444
150,1546
151,218
152,656
153,1664
154,693
155,849
156,1207
157,345
158,532
159,712
160,133
161,1251
162,1026
163,1463
164,480
165,1647
166,1238
167,412
168,937
169,771
170,666
171,977
172,880
173,1648
174,1801
175,1201
176,67
177,392
178,991
179,644
180,1832
181,1602
182,242
183,877
184,1041
185,1077
186,1273
187,754
188,525
189,1834
190,1346
191,440
192,1376
193,195
194,1803
195,1516
196,428
197,77
198,1227
199,1158
200,1550
201,697
202,1579
203,509
204,228
205,892
206,959
207,1651
208,1674
209,1353
210,743
211,1563
212,309
213,1115
214,950
215,1842
216,961
217,1236
218,1274
219,1846
220,194
221,1130
222,837
223,676
224,1252
225,1066
226,1667
227,1150
228,728
229,417
230,1718
231,1045
232,709
233,887
234,1585
235,1839
236,526
237,852
238,331
239,1849
240,88
241,415
242,808
243,1261
244,1195
245,380
246,1165
247,1200
248,1260
249,384
250,273
251,541
252,1836
253,454
254,618
255,1868
256,826
257,1578
258,1314
259,866
260,1837
261,1641
262,1179
263,1386
264,1706
265,342
266,355
267,551
268,1547
269,679
270,446
271,1105
272,1635
273,157
274,1698
275,1862
276,1811
277,1467
278,1556
279,177
280,1486
281,1112
282,793
283,1668
284,1046
285,1126
286,688
287,1281
288,95
289,567
290,1141
291,1699
292,1306
293,1407
294,597
295,458
296,1683
297,896
298,776
299,1371
300,1628
301,254
302,1411
303,466
304,222
305,593
306,1818
307,846
308,117
309,1235
310,467
311,508
312,150
313,772
314,1781
315,7
316,174
317,553
318,303
319,1278
320,1907
321,1132
322,668
323,1479
324,1103
325,1852
326,310
327,865
328,215
329,59
330,1730
331,1778
332,1418
333,1534
334,393
335,1851
336,767
337,1295
338,1304
339,1161
340,450
341,1496
342,460
343,1655
344,1296
345,1612
346,198
347,634
348,472
349,1443
350,871
351,556
352,497
353,335
354,1643
355,1305
356,1297
357,909
358,1341
359,1753
360,69
361,43
362,261
363,1880
364,1419
365,939
366,1255
367,1561
368,410
369,967
370,898
371,34
372,1564
373,1284
374,1610
375,582
376,281
377,1712
378,1871
379,1368
380,1121
381,266
