,0
0,948
1,1016
2,330
3,959
4,1174
5,51
6,733
7,342
8,280
9,245
10,23
11,271
12,555
13,817
14,1126
15,1664
16,1427
17,724
18,1134
19,179
20,889
21,1842
22,950
23,535
24,304
25,1903
26,1698
27,1102
28,131
29,1665
30,231
31,616
32,785
33,925
34,1513
35,1558
36,541
37,884
38,1369
39,1322
40,1602
41,617
42,1110
43,961
44,789
45,1076
46,1307
47,492
48,557
49,1460
50,312
51,240
52,1186
53,483
54,1400
55,1504
56,1756
57,1503
58,494
59,804
60,786
61,1828
62,1735
63,544
64,1283
65,664
66,754
67,833
68,1251
69,881
70,205
71,1714
72,531
73,273
74,1853
75,1167
76,525
77,1836
78,554
79,1639
80,595
81,295
82,583
83,1700
84,1211
85,1201
86,1782
87,49
88,355
89,719
90,6
91,1801
92,1770
93,1180
94,17
95,836
96,1709
97,1266
98,1352
99,536
100,1688
101,401
102,1674
103,1260
104,388
105,837
106,1847
107,1672
108,1172
109,270
110,1576
111,861
112,620
113,1517
114,264
115,702
116,1888
117,1131
118,825
119,775
120,929
121,799
122,1281
123,597
124,305
125,458
126,923
127,619
128,1722
129,400
130,972
131,651
132,815
133,847
134,957
135,507
136,1768
137,602
138,1737
139,1744
140,1914
141,409
142,220
143,1273
144,947
145,1339
146,36
147,1829
148,82
149,1112
150,1056
151,883
152,319
153,437
154,1209
155,1142
156,1638
157,1041
158,1766
159,877
160,1035
161,1412
162,698
163,986
164,1820
165,1474
166,0
167,1011
168,1761
169,890
170,1393
171,546
172,1571
173,499
174,432
175,868
176,1697
177,787
178,1662
179,1181
180,1748
181,1720
182,1848
183,1448
184,228
185,807
186,1555
187,1190
188,462
189,1052
190,1228
191,1268
192,242
193,1488
194,1575
195,1261
196,386
197,1793
198,315
199,28
200,1187
201,566
202,1685
203,811
204,940
205,138
206,415
207,325
208,1219
209,316
210,526
211,127
212,1236
213,287
214,454
215,1636
216,1545
217,197
218,250
219,800
220,1822
221,1380
222,1104
223,567
224,1791
225,1588
226,1839
227,867
228,1367
229,580
230,1514
231,970
232,1812
233,230
234,1619
235,1703
236,1694
237,1495
238,1071
239,1560
240,326
241,945
242,1855
243,723
244,309
245,85
246,1088
247,449
248,212
249,1140
250,239
251,1600
252,143
253,317
254,1470
255,20
256,1464
257,1095
258,313
259,1139
260,853
261,1584
262,1585
263,1742
264,1788
265,1909
266,161
267,1683
268,347
269,1489
270,485
271,1651
272,345
273,1510
274,413
275,992
276,978
277,137
278,1420
279,62
280,942
281,1481
282,331
283,1702
284,1691
285,1808
286,652
287,354
288,1257
289,913
290,1036
291,530
292,377
293,1424
294,886
295,1021
296,914
297,1179
298,1213
299,30
300,422
301,1129
302,1330
303,655
304,352
305,48
306,638
307,1391
308,1817
309,997
310,1093
311,1676
312,1385
313,763
314,601
315,1532
316,363
317,19
318,375
319,1598
320,703
321,1858
322,61
323,1465
324,1525
325,605
326,1484
327,463
328,858
329,1350
330,761
331,902
332,1544
333,1895
334,1692
335,590
336,990
337,318
338,135
339,1844
340,818
341,798
342,1066
343,1168
344,1176
345,133
346,1467
347,1750
348,76
349,1337
350,823
351,984
352,911
353,32
354,1861
355,1346
356,1250
357,1231
358,1680
359,1252
360,277
361,41
362,991
363,1840
364,1299
365,195
366,371
367,542
368,1833
369,1426
370,478
371,1009
372,1170
373,1005
374,383
375,344
376,1873
377,1203
378,1082
379,446
380,1291
381,1794
382,1764
383,1653
384,108
385,321
