,0
0,770
1,1592
2,1439
3,931
4,423
5,658
6,1773
7,1734
8,1142
9,1259
10,1597
11,1449
12,1269
13,1756
14,1361
15,718
16,550
17,1794
18,415
19,1914
20,372
21,818
22,1177
23,236
24,567
25,367
26,153
27,928
28,870
29,681
30,628
31,648
32,53
33,1620
34,952
35,1440
36,77
37,107
38,1060
39,244
40,18
41,549
42,1335
43,541
44,739
45,1590
46,22
47,595
48,1674
49,1197
50,1559
51,1666
52,688
53,1787
54,253
55,1330
56,300
57,1800
58,1474
59,202
60,1641
61,1471
62,435
63,289
64,189
65,1523
66,441
67,625
68,521
69,888
70,1
71,1265
72,583
73,1837
74,1495
75,692
76,813
77,1088
78,787
79,33
80,850
81,605
82,591
83,1143
84,1240
85,1698
86,197
87,1291
88,249
89,1199
90,971
91,1215
92,1615
93,514
94,1863
95,580
96,1520
97,381
98,1898
99,1540
100,1722
101,1339
102,161
103,1446
104,352
105,1266
106,915
107,643
108,1649
109,29
110,956
111,1579
112,490
113,1562
114,331
115,260
116,127
117,1098
118,377
119,586
120,389
121,1254
122,1298
123,392
124,277
125,1637
126,292
127,1299
128,1194
129,1309
130,1307
131,1110
132,1518
133,1699
134,1627
135,925
136,229
137,880
138,1441
139,1806
140,1091
141,355
142,401
143,633
144,1261
145,390
146,1216
147,50
148,368
149,1056
150,1412
151,1024
152,125
153,737
154,488
155,151
156,308
157,1719
158,269
159,1867
160,538
161,677
162,1788
163,1252
164,540
165,885
166,749
167,432
168,217
169,720
170,359
171,1066
172,350
173,1026
174,1688
175,1214
176,601
177,1209
178,1780
179,243
180,934
181,315
182,1425
183,775
184,1467
185,1542
186,154
187,136
188,763
189,1087
190,734
191,1626
192,961
193,756
194,1505
195,1663
196,512
197,1608
198,403
199,1365
200,774
201,1229
202,96
203,1130
204,903
205,1657
206,1414
207,1889
208,1710
209,234
210,609
211,1804
212,1272
213,1285
214,190
215,1163
216,1619
217,1526
218,1768
219,1126
220,1005
221,1336
222,1796
223,1631
224,94
225,54
226,986
227,938
228,1741
229,610
230,1170
231,1195
232,1095
233,104
234,301
235,1315
236,1895
237,877
238,366
239,611
240,1042
241,970
242,907
243,1774
244,587
245,1576
246,529
247,1885
248,142
249,674
250,454
251,1188
252,17
253,1815
254,1006
255,1442
256,592
257,673
258,179
259,577
260,49
261,821
262,1218
263,825
264,1030
265,612
266,1230
267,1071
268,325
269,1824
270,509
271,569
272,988
273,431
274,1350
275,1351
276,808
277,621
278,275
279,1834
280,58
281,1458
282,930
283,1801
284,1721
285,1314
286,1022
287,1606
288,344
289,1450
290,1522
291,137
292,618
293,1560
294,56
295,15
296,313
297,893
298,1810
299,1877
300,4
301,257
302,909
303,594
304,1779
305,953
306,805
307,958
308,579
309,1408
310,14
311,281
312,1603
313,814
314,1007
315,564
316,262
317,1534
318,1297
319,158
320,1871
321,1476
322,965
323,667
324,738
325,1049
326,1762
327,1103
328,780
329,1310
330,296
331,985
332,1255
333,497
334,871
335,1154
336,27
337,1411
338,1371
339,1173
340,1390
341,1295
342,1557
343,1655
344,426
345,553
346,941
347,563
348,1747
349,410
350,684
351,43
352,47
353,897
354,288
355,1583
356,1445
357,1880
358,450
359,311
360,1819
361,1428
362,1235
363,1292
364,362
365,254
366,1753
367,226
368,1419
369,493
370,1566
371,1541
372,1872
373,379
374,1860
375,1031
376,1328
377,1410
378,1659
379,1733
380,1499
381,1630
