,0
0,565
1,1697
2,1664
3,1832
4,1065
5,1487
6,169
7,1484
8,1435
9,1036
10,599
11,1740
12,1855
13,1710
14,877
15,1317
16,1844
17,183
18,1562
19,1126
20,1033
21,673
22,187
23,1794
24,1867
25,675
26,1869
27,682
28,910
29,1180
30,591
31,1560
32,704
33,978
34,1034
35,1245
36,516
37,1803
38,604
39,653
40,1369
41,1506
42,1488
43,1734
44,380
45,969
46,558
47,1072
48,1770
49,1574
50,19
51,1864
52,235
53,1721
54,391
55,1590
56,350
57,448
58,1101
59,583
60,1502
61,443
62,1112
63,148
64,831
65,18
66,1578
67,1047
68,1760
69,1040
70,835
71,1030
72,1817
73,1808
74,1836
75,724
76,1703
77,394
78,1109
79,147
80,706
81,1911
82,357
83,1766
84,164
85,151
86,1533
87,1257
88,737
89,1788
90,454
91,550
92,244
93,61
94,628
95,546
96,1853
97,861
98,329
99,585
100,1702
101,1713
102,733
103,78
104,688
105,289
106,711
107,180
108,1884
109,517
110,1230
111,841
112,1287
113,806
114,1094
115,1194
116,474
117,823
118,415
119,758
120,1162
121,660
122,1772
123,1225
124,792
125,1909
126,676
127,46
128,1032
129,383
130,492
131,417
132,948
133,1573
134,1736
135,1585
136,224
137,1123
138,386
139,1755
140,907
141,1729
142,1114
143,1140
144,283
145,1299
146,1022
147,919
148,1546
149,1412
150,872
151,138
152,1439
153,922
154,627
155,1582
156,1170
157,1898
158,1620
159,292
160,437
161,79
162,613
163,1149
164,1722
165,551
166,705
167,2
168,160
169,319
170,1285
171,1181
172,883
173,836
174,1692
175,1483
176,26
177,654
178,265
179,1268
180,316
181,342
182,1442
183,1464
184,1106
185,502
186,1458
187,1756
188,590
189,321
190,1577
191,1301
192,880
193,1150
194,1737
195,1896
196,1486
197,478
198,1858
199,1474
200,1232
201,260
202,895
203,64
204,351
205,263
206,801
207,195
208,1508
209,1091
210,856
211,1895
212,1096
213,860
214,657
215,1052
216,610
217,980
218,731
219,145
220,159
221,213
222,1804
223,961
224,959
225,824
226,1318
227,1527
228,512
229,287
230,757
231,494
232,1115
233,1787
234,269
235,1599
236,549
237,889
238,184
239,1774
240,1478
241,1522
242,1807
243,318
244,1563
245,658
246,1122
247,258
248,622
249,866
250,808
251,1013
252,514
253,890
254,1723
255,1356
256,370
257,1326
258,1238
259,1182
260,268
261,1289
262,709
263,49
264,1261
265,1520
266,1372
267,1079
268,1754
269,902
270,1914
271,344
272,906
273,1426
274,1197
275,90
276,745
277,1653
278,488
279,818
280,1152
281,1906
282,1363
283,1719
284,1854
285,567
286,214
287,1680
288,620
289,403
290,1200
291,534
292,270
293,427
294,1070
295,1831
296,920
297,605
298,998
299,1862
300,1075
301,1113
302,1536
303,754
304,1105
305,1868
306,1526
307,236
308,989
309,1885
310,930
311,1675
312,1687
313,1029
314,1839
315,211
316,336
317,1158
318,1512
319,1404
320,1183
321,136
322,1222
323,1337
324,694
325,1015
326,618
327,775
328,1572
329,554
330,621
331,882
332,510
333,1354
334,1273
335,570
336,1142
337,1039
338,1272
339,545
340,328
341,992
342,389
343,1789
344,791
345,330
346,486
347,1327
348,786
349,1224
350,360
351,1516
352,1679
353,325
354,1350
355,333
356,1637
357,1625
358,1189
359,338
360,832
361,559
362,916
363,1179
364,1440
