,0
0,1211
1,1119
2,1162
3,251
4,927
5,860
6,1751
7,1822
8,1158
9,1833
10,1546
11,1771
12,195
13,1354
14,1043
15,157
16,1326
17,1067
18,1821
19,792
20,1574
21,1571
22,1392
23,1167
24,883
25,211
26,1247
27,1737
28,1639
29,1444
30,728
31,1363
32,534
33,1106
34,1884
35,1205
36,689
37,1364
38,52
39,539
40,1109
41,68
42,1486
43,19
44,565
45,270
46,1805
47,1487
48,1709
49,1848
50,1565
51,866
52,1670
53,608
54,295
55,613
56,451
57,1648
58,267
59,32
60,1896
61,1808
62,617
63,1600
64,1318
65,1847
66,754
67,1035
68,1082
69,240
70,1577
71,638
72,228
73,427
74,963
75,102
76,1633
77,1765
78,912
79,1826
80,165
81,1245
82,789
83,1842
84,1776
85,1404
86,1134
87,1040
88,785
89,743
90,641
91,1279
92,1568
93,1407
94,1493
95,799
96,1638
97,298
98,284
99,283
100,1223
101,1696
102,972
103,1783
104,145
105,647
106,1189
107,1202
108,178
109,486
110,1572
111,1729
112,109
113,1686
114,1308
115,1910
116,404
117,148
118,1454
119,1015
120,1383
121,1677
122,484
123,1356
124,35
125,646
126,105
127,1034
128,1481
129,1500
130,265
131,1706
132,1601
133,506
134,1169
135,361
136,1537
137,334
138,940
139,1858
140,1152
141,180
142,969
143,1427
144,1182
145,57
146,657
147,597
148,660
149,1502
150,1242
151,176
152,1417
153,1270
154,1136
155,1855
156,833
157,458
158,779
159,1728
160,1180
161,1366
162,1763
163,1692
164,412
165,1424
166,396
167,1057
168,1029
169,513
170,332
171,705
172,1268
173,731
174,1385
175,1777
176,1281
177,1732
178,948
179,1083
180,682
181,1355
182,733
183,1094
184,1909
185,544
186,357
187,516
188,1477
189,1831
190,892
191,1694
192,172
193,1273
194,723
195,405
196,978
197,212
198,690
199,1868
200,619
201,842
202,724
203,1435
204,622
205,112
206,666
207,1462
208,1901
209,1902
210,1904
211,676
212,391
213,233
214,213
215,1761
216,2
217,1508
218,710
219,998
220,615
221,902
222,1164
223,1611
224,1287
225,1647
226,400
227,1062
228,629
229,994
230,1101
231,480
232,578
233,982
234,485
235,159
236,1357
237,1185
238,79
239,747
240,1434
241,670
242,1547
243,1463
244,1485
245,1475
246,1077
247,351
248,171
249,1785
250,1556
251,1535
252,547
253,1554
254,1802
255,559
256,13
257,1399
258,1047
259,1488
260,1718
261,330
262,807
263,745
264,661
265,353
266,239
267,336
268,1888
269,1865
270,1908
271,478
272,886
273,1510
274,1713
275,1811
276,134
277,1911
278,487
279,703
280,1343
281,1580
282,370
283,507
284,1717
285,252
286,1766
287,1506
288,1267
289,1782
290,434
291,1447
292,1814
293,791
294,699
295,604
296,858
297,949
298,1652
299,1899
300,393
301,593
302,713
303,155
304,1645
305,128
306,1595
307,999
308,206
309,511
310,1147
311,1282
312,460
313,1684
314,1118
315,472
316,1051
317,1325
318,740
319,223
320,1850
321,1501
322,39
323,839
324,324
325,188
326,163
327,1025
328,479
329,1799
330,303
331,369
332,175
333,1798
334,10
335,1171
336,846
337,1507
338,722
339,1900
340,1360
341,1084
342,1643
343,299
344,1786
345,1304
346,1338
347,1610
348,1564
349,346
350,279
351,1014
352,208
353,1618
354,1705
355,1879
356,768
357,1628
358,939
359,1845
360,773
361,1008
362,433
363,1823
364,1432
365,227
366,663
367,685
368,695
369,701
370,1138
371,5
372,973
373,1074
374,1716
375,1401
376,1809
377,323
378,1055
379,1418
380,1490
381,1852
