,0
0,135
1,905
2,1722
3,90
4,1795
5,1502
6,1615
7,361
8,1620
9,1399
10,429
11,907
12,142
13,716
14,1743
15,1011
16,1047
17,567
18,74
19,861
20,602
21,597
22,1164
23,1842
24,1462
25,178
26,212
27,549
28,1231
29,1647
30,1834
31,1465
32,572
33,874
34,1637
35,364
36,1006
37,892
38,534
39,1767
40,358
41,863
42,1320
43,1086
44,1097
45,771
46,514
47,1010
48,1904
49,49
50,699
51,770
52,75
53,934
54,808
55,392
56,1041
57,825
58,391
59,904
60,1405
61,210
62,1083
63,793
64,63
65,625
66,1264
67,813
68,1110
69,609
70,1270
71,749
72,1773
73,744
74,870
75,1182
76,1326
77,1638
78,113
79,1265
80,298
81,38
82,169
83,1302
84,1495
85,476
86,606
87,1153
88,804
89,1791
90,1706
91,1723
92,1482
93,1342
94,1780
95,578
96,1718
97,136
98,85
99,40
100,911
101,271
102,52
103,105
104,452
105,642
106,1277
107,184
108,186
109,1477
110,610
111,1503
112,1866
113,1895
114,390
115,1447
116,13
117,1491
118,247
119,1070
120,652
121,621
122,1386
123,1225
124,1526
125,650
126,1519
127,77
128,104
129,448
130,284
131,1801
132,1439
133,1160
134,213
135,1238
136,756
137,191
138,462
139,440
140,1221
141,1245
142,1300
143,1523
144,109
145,1098
146,1407
147,239
148,797
149,1186
150,605
151,764
152,108
153,1657
154,1671
155,1077
156,791
157,1034
158,1251
159,1649
160,676
161,1909
162,1547
163,1901
164,1106
165,463
166,340
167,1914
168,435
169,1367
170,1816
171,171
172,308
173,331
174,234
175,1315
176,779
177,1129
178,1631
179,357
180,1453
181,1189
182,253
183,1783
184,1650
185,1796
186,245
187,88
188,957
189,1635
190,1094
191,195
192,1134
193,1619
194,526
195,847
196,585
197,660
198,349
199,1746
200,17
201,666
202,407
203,955
204,1839
205,1456
206,1493
207,588
208,1273
209,1220
210,172
211,1704
212,1198
213,626
214,1112
215,1639
216,488
217,396
218,1695
219,19
220,1525
221,307
222,145
223,1434
224,482
225,714
226,125
227,1332
228,523
229,1307
230,603
231,1340
232,513
233,876
234,454
235,354
236,1415
237,1353
238,1057
239,1281
240,1568
241,1204
242,688
243,45
244,960
245,1694
246,37
247,1896
248,432
249,138
250,58
251,1298
252,1142
253,1828
254,1681
255,1442
256,1875
257,1513
258,601
259,487
260,1379
261,1489
262,910
263,1188
264,1197
265,692
266,46
267,810
268,355
269,649
270,127
271,1422
272,124
273,1317
274,148
275,670
276,1013
277,33
278,1688
279,529
280,278
281,912
282,1586
283,1729
284,1214
285,48
286,703
287,28
288,1191
289,1696
290,543
291,348
292,149
293,1797
294,325
295,394
296,548
297,966
298,375
299,617
300,22
301,15
302,919
303,1180
304,1475
305,540
306,1752
307,887
308,530
309,1271
310,161
311,322
312,1892
313,1636
314,1665
315,1181
316,1500
317,584
318,1634
319,359
320,35
321,1771
322,673
323,633
324,295
325,1233
326,824
327,89
328,1805
329,251
330,916
331,1717
332,336
333,1516
334,1593
335,1287
336,1190
337,1742
338,260
339,1728
340,1218
341,1624
342,950
343,1042
344,830
345,1867
346,30
347,727
348,1713
349,989
350,1487
351,1130
352,370
353,1617
354,889
355,1754
356,850
357,196
358,1676
359,449
360,1380
361,304
362,1554
363,1540
364,1677
365,778
366,559
367,565
368,352
369,484
370,1606
371,883
372,430
373,599
374,516
375,1732
376,1627
377,414
378,1040
379,827
380,1362
381,200
382,566
383,754
384,1824
385,1085
386,1252
387,318
388,1167
389,766
390,591
391,1607
392,751
393,1821
394,1067
395,1115
396,1765
397,1400
398,1724
399,972
400,1039
401,305
402,480
403,1350
404,1339
405,539
406,26
407,1902
408,252
409,1744
410,976
411,313
412,925
413,458
414,712
415,388
416,607
417,1091
418,154
419,84
420,345
421,1111
422,176
423,507
424,1884
425,1344
426,269
427,1609
428,143
429,1548
430,595
431,1450
432,943
433,267
434,982
435,868
436,1749
437,1285
438,1469
439,270
440,434
441,833
442,420
443,983
444,895
445,986
446,1833
447,1686
448,1560
449,1641
450,1366
451,947
452,720
453,301
454,101
455,1737
456,629
457,1467
458,194
459,316
460,631
461,731
462,842
463,1026
464,204
465,1651
466,693
467,915
468,639
469,94
470,137
471,179
472,415
473,1788
474,977
475,683
476,1266
477,1848
478,1865
479,969
480,1414
481,933
482,1910
483,165
484,152
485,705
486,1626
487,1354
488,1314
489,677
490,182
491,1698
492,884
493,189
494,618
495,747
496,1524
497,781
498,1700
499,1178
500,1030
501,1421
502,1608
503,991
504,753
505,902
506,1576
507,1000
508,403
509,53
510,1831
511,1581
512,427
513,181
514,790
515,1383
516,1535
517,1505
518,1168
519,739
520,903
521,337
522,144
523,1903
524,1373
525,1253
526,116
527,1309
528,353
529,866
530,309
531,1206
532,389
533,1471
534,643
535,320
536,1429
537,1459
538,1562
539,648
540,1640
541,1274
542,236
543,1575
544,1520
545,1517
546,1481
547,536
548,347
549,1059
550,506
551,123
552,1384
553,1392
554,765
555,1515
556,1306
557,1136
558,218
559,246
560,384
561,1002
562,1082
563,1906
564,1485
565,1069
566,558
567,1803
568,963
569,1195
570,1449
571,518
572,1440
573,1784
574,555
575,1152
576,1427
577,956
578,1889
579,914
580,1250
581,1229
582,1286
583,1308
584,3
585,1464
586,1291
587,1322
588,821
589,363
590,1573
591,1022
592,1699
593,1574
594,1838
595,1021
596,386
597,1172
598,1247
599,1258
600,1629
601,1740
602,1714
603,230
604,1337
605,807
606,265
607,1571
608,1385
609,408
610,760
611,1808
612,1510
613,550
614,1019
615,596
616,942
617,406
618,1457
619,512
620,878
621,1316
622,1646
623,297
624,1335
625,709
626,1088
627,333
628,82
629,557
630,1174
631,1726
632,569
633,312
634,1774
635,317
636,1591
637,50
638,759
639,945
640,1355
641,470
642,153
643,1035
644,1223
645,444
646,356
647,662
648,25
649,608
650,1734
651,1122
652,1029
653,1521
654,1687
655,159
656,611
657,202
658,1454
659,465
660,366
661,1822
662,1468
663,1802
664,792
665,20
666,1242
667,1404
668,697
669,446
670,1633
671,1759
672,1580
673,1911
674,1163
675,62
676,1102
677,858
678,1364
679,921
680,79
681,146
682,710
683,1873
684,66
685,1854
686,1425
687,587
688,891
689,451
690,1159
691,691
692,1303
693,134
694,527
695,272
696,1470
697,334
698,646
699,1858
700,286
701,129
702,856
703,1215
704,1611
705,637
706,823
707,1497
708,1522
709,315
710,954
711,326
712,103
713,1807
714,961
715,1480
716,471
717,418
718,721
719,461
720,867
721,672
722,244
723,922
724,1143
725,1670
726,1776
727,1827
728,1537
729,1666
730,1124
731,1622
732,1363
733,651
734,638
735,339
736,1869
737,1185
738,763
739,806
740,674
741,1874
742,1588
743,294
744,816
745,498
746,1391
747,715
748,980
749,1661
750,424
751,273
752,343
753,1829
754,900
755,690
756,1601
757,1597
758,1857
759,1565
760,1211
761,1868
762,29
763,1777
764,126
765,1719
766,1209
767,785
768,102
769,1114
770,1126
771,1463
772,211
773,940
774,682
775,706
776,1336
777,575
778,1244
779,225
780,935
781,1864
782,180
783,241
784,441
785,330
786,400
787,1207
788,1357
789,735
790,521
791,1544
792,1644
793,197
794,641
795,492
796,263
797,1288
798,1243
799,1458
800,478
801,147
802,319
803,818
804,381
805,1345
806,1071
807,1365
808,1299
809,422
810,1205
811,571
812,769
813,952
814,190
815,800
816,619
817,1113
818,1543
819,505
820,1814
821,156
822,199
823,1313
824,1908
825,938
826,775
827,1412
828,2
829,1062
830,1101
831,1785
832,1169
833,1748
834,704
835,1756
836,860
837,1279
838,1066
839,1837
840,332
841,1804
842,1794
843,1119
844,494
845,1060
846,240
847,1056
848,997
849,1891
850,984
851,377
852,1268
853,133
854,1898
855,799
856,971
857,640
858,106
859,1806
860,583
861,795
862,748
863,1559
864,1058
865,689
866,42
867,1738
868,1080
869,44
870,1358
871,395
872,853
873,1590
874,647
875,913
876,547
877,613
878,1044
879,73
880,815
881,1343
882,1356
883,723
884,877
885,1240
886,1486
887,87
888,192
889,1811
890,1474
891,679
892,1761
893,1782
894,1506
895,1779
896,1604
897,473
898,9
899,1451
900,1321
901,589
902,303
903,1630
904,875
905,369
906,1786
907,472
908,219
909,949
910,659
911,1534
912,740
913,299
914,932
915,564
916,1879
917,829
918,55
919,1583
920,1217
921,1877
922,687
923,511
924,1025
925,1553
926,1658
927,668
928,296
929,1652
930,410
931,1819
932,466
933,385
934,1038
935,1886
936,158
937,901
938,973
939,1014
940,987
941,667
942,685
943,1778
944,1490
945,738
946,254
947,1499
948,1529
949,274
950,1031
951,1282
952,1118
953,1762
954,262
955,1823
956,1146
957,582
958,1249
959,1428
960,556
961,433
962,767
963,47
964,1284
965,1064
966,944
967,1055
968,72
969,1466
970,288
971,1008
972,447
973,259
974,939
975,1235
976,1007
977,1684
978,941
979,1603
980,936
981,387
982,563
983,1860
984,1705
985,1882
986,1900
987,1476
988,1378
989,1701
990,1551
991,43
992,188
993,1430
994,221
995,859
996,871
997,746
998,1659
999,917
1000,1443
1001,1655
1002,695
1003,111
1004,1850
1005,598
1006,1295
1007,1241
1008,1716
1009,1360
1010,436
1011,1852
1012,1171
1013,373
1014,362
1015,1154
1016,279
1017,663
1018,1432
1019,1496
1020,457
1021,122
1022,678
1023,1328
1024,985
1025,794
1026,1246
1027,1310
1028,255
1029,614
1030,1818
1031,346
1032,1693
1033,1673
1034,1733
1035,398
1036,812
1037,155
1038,163
1039,1276
1040,7
1041,1799
1042,1389
1043,846
1044,497
1045,97
1046,128
1047,1753
1048,1781
1049,1173
1050,1051
1051,1899
1052,1255
1053,302
1054,708
1055,1618
1056,226
1057,1368
1058,1147
1059,520
1060,1436
1061,311
1062,669
1063,324
1064,110
1065,1278
1066,1305
1067,4
1068,150
1069,822
1070,1292
1071,1325
1072,848
1073,438
1074,1411
1075,1876
1076,459
1077,1501
1078,481
1079,508
1080,1605
1081,98
1082,780
1083,1712
1084,707
1085,893
1086,951
1087,1027
1088,281
1089,1413
1090,636
1091,1883
1092,713
1093,965
1094,393
1095,59
1096,1747
1097,208
1098,1374
1099,1809
1100,1418
1101,450
1102,175
1103,27
1104,1872
1105,898
1106,1296
1107,953
1108,222
1109,1311
1110,909
1111,1103
1112,1628
1113,1323
1114,1880
1115,768
1116,39
1117,1401
1118,306
1119,1871
1120,5
1121,865
1122,493
1123,206
1124,958
1125,257
1126,1156
1127,553
1128,379
1129,1410
1130,1037
1131,1390
1132,574
1133,773
1134,1541
1135,1610
1136,1003
1137,445
1138,227
1139,1196
1140,634
1141,1841
1142,1669
1143,1790
1144,467
1145,1084
1146,1645
1147,1396
1148,168
1149,594
1150,1566
1151,814
