,0
0,427
1,330
2,954
3,293
4,726
5,1056
6,763
7,572
8,1911
9,160
10,1651
11,329
12,550
13,1462
14,1159
15,20
16,930
17,145
18,494
19,741
20,118
21,1150
22,1771
23,1675
24,1052
25,657
26,1386
27,870
28,797
29,423
30,1801
31,1359
32,591
33,989
34,171
35,1111
36,172
37,1223
38,1245
39,1258
40,1299
41,1513
42,1884
43,1740
44,516
45,879
46,513
47,699
48,1881
49,1545
50,1357
51,882
52,1339
53,1814
54,770
55,1776
56,1738
57,125
58,1110
59,356
60,531
61,1172
62,1088
63,1091
64,1402
65,697
66,1075
67,1347
68,446
69,1672
70,1508
71,1487
72,1459
73,50
74,1376
75,1696
76,1095
77,1683
78,478
79,1268
80,1484
81,799
82,907
83,1697
84,1627
85,1327
86,1713
87,545
88,783
89,626
90,1133
91,1303
92,1456
93,322
94,1194
95,1596
96,1468
97,42
98,854
99,1589
100,153
101,337
102,1302
103,64
104,1356
105,212
106,1024
107,318
108,1167
109,1354
110,625
111,1698
112,326
113,1426
114,244
115,1847
116,1504
117,258
118,1751
119,703
120,903
121,1475
122,1495
123,1214
124,359
125,1113
126,309
127,690
128,1079
129,418
130,904
131,601
132,414
133,1714
134,1300
135,1676
136,411
137,824
138,1309
139,978
140,1
141,173
142,85
143,1648
144,392
145,240
146,1806
147,715
148,1277
149,443
150,235
151,372
152,753
153,342
154,406
155,1844
156,1525
157,491
158,609
159,1736
160,1539
161,1754
162,333
163,886
164,1855
165,686
166,1757
167,239
168,1438
169,873
170,1519
171,1237
172,923
173,1660
174,1124
175,567
176,1234
177,559
178,542
179,307
180,1725
181,1117
182,627
183,1144
184,1165
185,693
186,189
187,134
188,1854
189,1670
190,1009
191,1579
192,1662
193,1026
194,1849
195,1674
196,1240
197,1454
198,1774
199,1352
200,88
201,1909
202,1843
203,1834
204,791
205,67
206,1204
207,200
208,1185
209,498
210,297
211,920
212,979
213,365
214,1739
215,366
216,749
217,1329
218,1259
219,1170
220,180
221,1345
222,1433
223,1833
224,187
225,895
226,214
227,126
228,1636
229,367
230,1446
231,718
232,339
233,429
234,156
235,664
236,1702
237,501
238,159
239,1572
240,744
241,1458
242,670
243,1866
244,86
245,782
246,1039
247,186
248,1868
249,2
250,44
251,1186
252,705
253,421
254,813
255,1412
256,1099
257,1289
258,1022
259,1181
260,820
261,595
262,500
263,236
264,488
265,285
266,1556
267,874
268,1474
269,1657
270,265
271,1205
272,1827
273,1791
274,1500
275,283
276,440
277,1404
278,706
279,1540
280,1743
281,727
282,716
283,730
284,90
285,167
286,267
287,1283
288,709
289,136
290,1415
291,420
292,211
293,905
294,1764
295,1585
296,1139
297,111
298,1196
299,1900
300,1841
301,453
302,238
303,261
304,695
305,1594
306,936
307,1613
308,248
309,1292
310,1378
311,215
312,455
313,419
314,687
315,967
316,274
317,1370
318,473
319,1645
320,1799
321,875
322,1632
323,497
324,198
325,1025
326,1389
327,433
328,1103
329,1161
330,410
331,563
332,150
333,511
334,772
335,1529
336,1673
337,949
338,1605
339,1304
340,1859
341,717
342,1445
343,117
344,623
345,722
346,1443
347,589
348,1583
349,776
350,221
351,665
352,69
353,1428
354,1296
355,736
356,1118
357,667
358,1171
359,1712
360,1031
361,10
362,158
363,155
364,941
365,1121
366,1371
367,1778
368,460
369,593
370,1886
371,59
372,669
373,1341
374,987
375,859
376,1472
377,1595
378,1882
379,1879
380,1630
381,262
